student_id,first_name,last_name,sex,department,major,minor,gpa,location,commute,high_school_score,year,graduated_in_4_years
95765644,Daniel,Ramirez,Male,Business,Entrepreneurship,Project Management,2.65,Brownsville,No,75,2024,Yes
57940892,Lily,Perez,Female,Business,Economics,Data Analytics,2.96,Edinburg,No,86,2024,Yes
60834271,Logan,White,Male,Medicine,Pharmacy,Statistics,3.52,Edinburg,No,82,2024,Yes
37405960,Ethan,Johnson,Male,Mechanical,HVAC Engineering,Mathematics,2.44,Brownsville,No,61,2024,No
54466920,Nora,Rodriguez,Female,Medicine,Pharmacy,Creative Writing,3.52,Edinburg,Yes,86,2024,Yes
55886574,Samuel,Jones,Male,Computers,Data Science,Political Science,3.45,Harlingen,No,78,2024,No
94125861,Penelope,Ramirez,Female,Mechanical,Manufacturing Engineering,Political Science,2.92,Edinburg,Yes,59,2024,No
32988253,James,Nguyen,Male,Business,Human Resources,Health Science,2.99,Brownsville,No,59,2024,No
54765998,Elizabeth,Johnson,Female,Mechanical,Thermodynamics,Statistics,1.26,Edinburg,No,36,2024,No
98540539,Elijah,Harris,Male,Medicine,Nursing,Data Analytics,1.15,Brownsville,No,62,2024,No
89521696,William,Chen,Male,Mechanical,Robotics,Ethics,3.74,Edinburg,Yes,96,2024,Yes
97680642,Maria,Ramirez,Female,Computers,Artificial Intelligence,Health Science,2.86,Harlingen,No,61,2024,Yes
73316786,Luis,Kim,Male,Arts,English Literature,Film Studies,1.29,Brownsville,No,38,2024,No
43292309,Carlos,Sanchez,Male,Mechanical,Thermodynamics,Leadership Studies,3.38,Brownsville,Yes,70,2024,No
42582464,Ava,Wilson,Female,Business,Accounting,Communication,3.07,Brownsville,Yes,76,2024,No
30035145,Evelyn,Ramirez,Female,Arts,English Literature,Entrepreneurship,3.45,Harlingen,No,93,2024,Yes
49172948,Oliver,Chen,Male,Medicine,Biomedical Sciences,Journalism,3.37,Harlingen,No,66,2024,Yes
41826980,Olivia,Lee,Female,Medicine,Nursing,Environmental Science,2.41,Edinburg,Yes,73,2024,Yes
87085452,Abigail,White,Female,Computers,Information Technology,Leadership Studies,1.7,Brownsville,No,52,2024,No
38458265,Kai,Smith,Male,Computers,Artificial Intelligence,Sociology,2.84,Edinburg,Yes,79,2024,No
36297488,Eleanor,Robinson,Female,Medicine,Biomedical Sciences,Leadership Studies,3.24,Edinburg,Yes,91,2024,No
96315551,Penelope,Thompson,Female,Medicine,Pre-Medicine,Statistics,2.26,Brownsville,Yes,75,2024,No
30231373,Carlos,Kim,Male,Mechanical,HVAC Engineering,Political Science,2.61,Brownsville,Yes,76,2024,Yes
83779716,Alexander,Williams,Male,Medicine,Public Health,Ethics,2.91,Harlingen,Yes,87,2024,Yes
38419723,Diego,Singh,Male,Engineering,Biomedical Engineering,Health Science,2.51,Brownsville,Yes,76,2024,No
82319835,Maria,Kumar,Female,Mechanical,Automotive Engineering,Project Management,3.0,Harlingen,Yes,87,2024,No
57978918,Evelyn,Lewis,Female,Business,Marketing,Psychology,3.83,Brownsville,Yes,96,2024,Yes
19036650,Maria,Flores,Female,Mechanical,HVAC Engineering,Sociology,3.72,Harlingen,No,85,2024,Yes
66282180,Nora,Wang,Female,Engineering,Biomedical Engineering,Film Studies,2.96,Edinburg,No,79,2024,Yes
60786363,Valentina,Moore,Female,Medicine,Public Health,Leadership Studies,3.69,Brownsville,No,82,2024,Yes
52535461,Madison,Smith,Female,Business,Management,Environmental Science,2.93,Edinburg,Yes,60,2024,No
45921770,Victoria,Sanchez,Female,Mechanical,Thermodynamics,Political Science,1.35,Edinburg,Yes,56,2024,No
10692103,Alejandro,Shah,Male,Engineering,Industrial Engineering,Ethics,2.59,Edinburg,No,60,2024,Yes
32788483,Luis,Walker,Male,Engineering,Biomedical Engineering,Mathematics,2.05,Harlingen,No,46,2024,No
12801081,Mateo,Hernandez,Male,Medicine,Public Health,Health Science,2.5,Brownsville,Yes,54,2024,No
62225032,Daniel,Smith,Male,Medicine,Biomedical Sciences,Public Relations,2.82,Brownsville,Yes,83,2024,Yes
75776358,Eleanor,Lewis,Female,Medicine,Nursing,Entrepreneurship,3.57,Brownsville,Yes,81,2024,Yes
67264703,Valentina,Park,Female,Computers,Computer Science,Spanish,2.31,Harlingen,No,50,2024,No
93432503,Logan,Smith,Male,Arts,Fine Arts,Creative Writing,2.19,Edinburg,Yes,70,2024,No
54029709,Alejandro,Clark,Male,Civil,Geotechnical Engineering,Film Studies,2.16,Edinburg,No,72,2024,No
40577178,Eleanor,Anderson,Female,Arts,History,Statistics,2.7,Brownsville,Yes,83,2024,No
74376034,Charlotte,Flores,Female,Medicine,Public Health,Public Relations,1.4,Brownsville,Yes,39,2024,No
47247946,Fatima,Taylor,Female,Business,Economics,Political Science,2.01,Brownsville,No,73,2024,Yes
90969620,Jordan,Hill,Male,Medicine,Pre-Medicine,Public Relations,3.54,Brownsville,No,92,2024,Yes
31516942,Amelia,Williams,Female,Business,Economics,Political Science,3.08,Brownsville,Yes,65,2024,Yes
48636834,Michael,Walker,Male,Business,Management,Environmental Science,2.77,Harlingen,Yes,58,2024,No
54083690,Nathan,Allen,Male,Mechanical,Thermodynamics,Sociology,1.72,Harlingen,Yes,49,2024,No
81890193,Penelope,Rodriguez,Female,Business,Finance,Communication,3.58,Brownsville,No,72,2024,Yes
20777082,Rahul,Singh,Male,Business,Economics,Statistics,2.92,Harlingen,No,79,2024,No
33156045,Ravi,Kumar,Male,Business,Management,Statistics,2.07,Brownsville,No,50,2024,No
84181000,Emily,Garcia,Female,Civil,Structural Engineering,Political Science,3.36,Brownsville,No,73,2024,No
45892510,Layla,Miller,Female,Arts,Philosophy,Foreign Language,3.89,Brownsville,No,73,2024,Yes
69152826,James,Wilson,Male,Mechanical,Manufacturing Engineering,Ethics,1.14,Brownsville,No,59,2024,No
82428284,Priya,Lee,Female,Engineering,Chemical Engineering,Environmental Science,2.25,Harlingen,No,58,2024,No
54170932,Riley,Young,Female,Business,Human Resources,Psychology,1.69,Harlingen,Yes,41,2024,No
60547660,Elizabeth,White,Female,Mechanical,Thermodynamics,Leadership Studies,1.1,Harlingen,No,42,2024,No
12424302,Elijah,Young,Male,Medicine,Pharmacy,Environmental Science,1.91,Edinburg,Yes,58,2024,No
16559957,Ethan,Patel,Male,Arts,English Literature,Film Studies,3.75,Edinburg,Yes,74,2024,Yes
13505809,Maria,Shah,Female,Medicine,Biomedical Sciences,Spanish,3.12,Brownsville,Yes,71,2024,Yes
44120727,Madison,Martin,Female,Civil,Structural Engineering,Foreign Language,2.76,Edinburg,Yes,65,2024,No
57637602,Diego,Lopez,Male,Medicine,Nursing,Spanish,2.75,Harlingen,No,81,2024,Yes
17109442,Olivia,Harris,Female,Arts,History,Journalism,2.11,Brownsville,No,55,2024,No
70082531,Carlos,Brown,Male,Mechanical,Robotics,Data Analytics,2.97,Brownsville,No,60,2024,No
21479944,Victoria,Nguyen,Female,Engineering,Aerospace Engineering,Sociology,2.7,Brownsville,Yes,60,2024,Yes
67860866,Alexander,Taylor,Male,Medicine,Pharmacy,Ethics,3.13,Edinburg,Yes,85,2024,Yes
36666236,Priya,Chen,Female,Arts,English Literature,Sociology,2.11,Edinburg,Yes,72,2024,No
23900201,Lucas,Park,Male,Mechanical,Automotive Engineering,Creative Writing,3.07,Brownsville,Yes,63,2024,Yes
54279103,Elizabeth,Miller,Female,Medicine,Pharmacy,Political Science,3.26,Brownsville,No,82,2024,Yes
52675238,Nathan,Allen,Male,Computers,Cybersecurity,Project Management,2.31,Brownsville,Yes,55,2024,No
83367641,Emma,King,Female,Medicine,Pre-Medicine,Communication,2.08,Brownsville,Yes,73,2024,No
20492528,Zoey,Martinez,Female,Medicine,Pre-Medicine,Journalism,2.51,Harlingen,No,55,2024,No
92905136,Hannah,Clark,Female,Medicine,Public Health,Sociology,3.3,Edinburg,Yes,91,2024,Yes
84826635,Sophia,Chen,Female,Mechanical,Thermodynamics,Leadership Studies,3.84,Edinburg,Yes,97,2024,No
43851019,Mei,Young,Female,Mechanical,Automotive Engineering,Foreign Language,2.11,Brownsville,No,51,2024,No
38583713,Mateo,Sanchez,Male,Civil,Urban Planning,Creative Writing,3.81,Edinburg,No,78,2024,Yes
54796281,Charlotte,Lee,Female,Mechanical,Robotics,Health Science,3.71,Brownsville,Yes,98,2024,Yes
75853098,Ethan,Smith,Male,Computers,Information Technology,Mathematics,3.41,Edinburg,No,77,2024,Yes
44263699,Oliver,Anderson,Male,Medicine,Public Health,Mathematics,3.36,Edinburg,No,78,2024,Yes
92614767,Michael,Shah,Male,Business,Human Resources,Entrepreneurship,1.87,Harlingen,No,43,2024,No
21411904,Camila,Davis,Female,Engineering,Chemical Engineering,Project Management,3.06,Harlingen,No,63,2024,Yes
27527966,Liam,Davis,Male,Arts,History,Statistics,2.9,Harlingen,Yes,72,2024,Yes
56131844,Samuel,Shah,Male,Mechanical,Automotive Engineering,Sociology,1.55,Harlingen,No,44,2024,No
68056036,Emily,Ramirez,Female,Mechanical,Thermodynamics,Communication,3.28,Brownsville,Yes,67,2024,No
10247165,Lucia,Torres,Female,Civil,Structural Engineering,Leadership Studies,1.97,Harlingen,No,56,2024,No
40586670,Emma,Moore,Female,Arts,History,Psychology,3.05,Harlingen,Yes,60,2024,Yes
99260426,Michael,Hill,Male,Business,Management,Creative Writing,2.9,Harlingen,Yes,71,2024,Yes
48611697,Logan,Park,Male,Medicine,Public Health,Foreign Language,2.58,Edinburg,Yes,69,2024,No
41814436,Ricardo,Choi,Male,Arts,Theater,Environmental Science,2.5,Harlingen,No,66,2024,No
82563659,Henry,Chen,Male,Business,Management,Journalism,2.65,Harlingen,Yes,81,2024,No
84262980,Jackson,Wang,Male,Business,Accounting,Mathematics,2.84,Edinburg,No,69,2024,Yes
59764200,Lucas,Martinez,Male,Mechanical,Automotive Engineering,Statistics,2.74,Brownsville,No,82,2024,No
77684536,Rahul,Gonzalez,Male,Civil,Geotechnical Engineering,Spanish,3.11,Edinburg,Yes,83,2024,Yes
56180709,Hannah,Clark,Female,Medicine,Public Health,Communication,1.8,Harlingen,Yes,50,2024,No
31207243,Lily,Thomas,Female,Arts,Theater,Sociology,2.47,Harlingen,No,68,2024,No
60521636,Sara,Taylor,Female,Engineering,Electrical Engineering,Public Relations,2.6,Brownsville,Yes,66,2024,No
37949692,Benjamin,Wright,Male,Arts,Philosophy,Political Science,2.64,Edinburg,No,73,2024,No
49577265,Elijah,Young,Male,Medicine,Pharmacy,Sociology,2.09,Brownsville,Yes,54,2024,No
15608654,Grace,Taylor,Female,Engineering,Chemical Engineering,Creative Writing,3.19,Harlingen,No,83,2024,Yes
54566443,Lucia,Taylor,Female,Engineering,Chemical Engineering,Mathematics,3.02,Harlingen,No,64,2024,Yes
41917466,Michael,Jackson,Male,Arts,Music,Political Science,3.27,Edinburg,Yes,81,2024,Yes
47357431,Grace,Smith,Female,Civil,Environmental Engineering,Communication,2.53,Harlingen,Yes,57,2024,Yes
36320164,Victoria,Nguyen,Female,Engineering,Industrial Engineering,Statistics,3.5,Harlingen,Yes,84,2024,Yes
88458026,Valentina,Martinez,Female,Civil,Transportation Engineering,Leadership Studies,2.71,Edinburg,Yes,79,2024,No
91055018,Omar,Clark,Male,Engineering,Industrial Engineering,Communication,2.69,Edinburg,No,59,2024,No
41389885,Eleanor,Torres,Female,Mechanical,Manufacturing Engineering,Foreign Language,2.41,Harlingen,Yes,81,2024,No
53526186,Alejandro,Perez,Male,Computers,Software Engineering,Communication,3.74,Brownsville,No,77,2024,Yes
11821878,Oliver,Hill,Male,Engineering,Biomedical Engineering,Statistics,2.43,Brownsville,No,69,2024,Yes
12422671,Jack,Martin,Male,Engineering,Industrial Engineering,Environmental Science,3.87,Brownsville,Yes,86,2024,Yes
20822391,Maria,King,Female,Arts,English Literature,Leadership Studies,3.24,Harlingen,Yes,67,2024,Yes
75863984,Ella,Torres,Female,Civil,Transportation Engineering,Leadership Studies,2.27,Harlingen,No,49,2024,No
47834999,Miguel,Hill,Male,Computers,Computer Science,Health Science,2.64,Brownsville,Yes,68,2024,Yes
56776313,Priya,Perez,Female,Computers,Artificial Intelligence,Journalism,1.2,Harlingen,Yes,52,2024,No
93818960,Maria,Sanchez,Female,Computers,Artificial Intelligence,Cybersecurity,3.75,Edinburg,Yes,77,2024,Yes
12362978,Marcus,Kumar,Male,Civil,Urban Planning,Environmental Science,3.75,Edinburg,Yes,92,2024,No
60618013,Liam,Rodriguez,Male,Computers,Information Technology,Sociology,2.77,Brownsville,No,72,2024,No
54892241,Riley,Robinson,Female,Engineering,Electrical Engineering,Creative Writing,3.22,Harlingen,No,80,2024,Yes
84334416,Ana,Harris,Female,Computers,Software Engineering,Environmental Science,2.21,Harlingen,No,52,2024,No
47328682,Ananya,Sharma,Female,Business,Human Resources,Creative Writing,2.09,Brownsville,Yes,75,2024,No
15769857,Camila,Park,Female,Arts,Theater,Health Science,3.65,Edinburg,No,75,2024,Yes
38994050,Ana,Wang,Female,Civil,Environmental Engineering,Sociology,1.8,Edinburg,Yes,59,2024,No
93309996,Ryan,Park,Male,Medicine,Nursing,Environmental Science,2.02,Harlingen,Yes,59,2024,No
83071956,Riley,Smith,Female,Medicine,Pharmacy,Health Science,2.65,Harlingen,No,82,2024,Yes
75168184,Lucia,Thomas,Female,Arts,Music,Health Science,2.3,Brownsville,No,52,2024,No
83556362,Ava,Shah,Female,Civil,Geotechnical Engineering,Leadership Studies,2.7,Brownsville,Yes,58,2024,Yes
19256248,Ryan,Hill,Male,Computers,Software Engineering,Political Science,1.28,Brownsville,Yes,36,2024,No
79174159,Wei,Williams,Male,Civil,Transportation Engineering,Spanish,2.49,Harlingen,Yes,71,2024,Yes
87531025,Kai,Williams,Male,Engineering,Chemical Engineering,Film Studies,3.4,Edinburg,No,84,2024,Yes
76049505,Alexander,Davis,Male,Business,Finance,Entrepreneurship,3.52,Edinburg,Yes,92,2024,Yes
11238289,Jack,Allen,Male,Business,Accounting,Mathematics,1.06,Brownsville,No,55,2024,No
39562787,Ricardo,Hill,Male,Mechanical,Thermodynamics,Psychology,2.74,Edinburg,Yes,84,2024,No
65565697,Mateo,Jones,Male,Arts,Fine Arts,Leadership Studies,2.11,Edinburg,Yes,71,2024,No
83488094,Aiden,White,Male,Engineering,Chemical Engineering,Project Management,3.6,Edinburg,Yes,94,2024,Yes
52462548,Marcus,Lewis,Male,Engineering,Industrial Engineering,Journalism,3.66,Harlingen,Yes,79,2024,Yes
10460007,Scarlett,Gonzalez,Female,Civil,Urban Planning,Entrepreneurship,1.94,Brownsville,Yes,74,2024,No
65823279,Valentina,King,Female,Computers,Computer Science,Entrepreneurship,3.89,Brownsville,No,85,2024,Yes
40193225,Riley,Moore,Female,Mechanical,Thermodynamics,Data Analytics,3.99,Brownsville,Yes,100,2024,Yes
92023582,Maria,Nguyen,Female,Engineering,Biomedical Engineering,Communication,1.39,Brownsville,Yes,44,2024,No
34804076,Omar,Lee,Male,Engineering,Chemical Engineering,Leadership Studies,2.91,Brownsville,No,63,2024,No
41882011,Diego,Clark,Male,Civil,Structural Engineering,Health Science,1.85,Edinburg,No,51,2024,No
64087040,Alexander,Patel,Male,Business,Entrepreneurship,Data Analytics,3.78,Harlingen,No,99,2024,Yes
18525248,Alejandro,Wang,Male,Computers,Software Engineering,Psychology,3.18,Edinburg,No,72,2024,Yes
22443871,Alejandro,Sharma,Male,Business,Marketing,Mathematics,2.0,Edinburg,No,61,2024,No
22635268,Lillian,Thomas,Female,Mechanical,Robotics,Psychology,1.46,Brownsville,Yes,55,2024,No
65363304,Ahmed,Brown,Male,Business,Management,Sociology,2.66,Edinburg,Yes,61,2024,No
93661623,William,Clark,Male,Arts,Music,Environmental Science,2.81,Edinburg,No,68,2024,No
48913190,Marcus,Shah,Male,Arts,Music,Leadership Studies,3.49,Harlingen,No,74,2024,Yes
60703698,Samuel,Nguyen,Male,Civil,Geotechnical Engineering,Communication,1.29,Edinburg,No,62,2024,No
72480582,Sara,Thompson,Female,Computers,Information Technology,Public Relations,3.09,Harlingen,No,75,2024,No
23848753,Charlotte,Lee,Female,Arts,History,Public Relations,2.24,Harlingen,Yes,71,2024,No
67170152,Rahul,Patel,Male,Arts,English Literature,Spanish,3.3,Harlingen,Yes,90,2024,No
73197644,Mateo,Martin,Male,Engineering,Biomedical Engineering,Data Analytics,3.78,Edinburg,Yes,89,2024,Yes
61128908,Jin,Garcia,Male,Medicine,Pre-Medicine,Data Analytics,2.79,Brownsville,No,72,2024,No
57045662,Ava,Kim,Female,Business,Economics,Creative Writing,1.95,Edinburg,Yes,50,2024,No
75795229,Rahul,Scott,Male,Business,Human Resources,Political Science,2.43,Edinburg,No,56,2024,No
79383922,Fatima,Ramirez,Female,Civil,Urban Planning,Entrepreneurship,2.39,Edinburg,Yes,72,2024,Yes
95053579,Hannah,Hernandez,Female,Civil,Transportation Engineering,Data Analytics,3.68,Brownsville,Yes,93,2024,Yes
94095830,Nora,Moore,Female,Mechanical,Thermodynamics,Data Analytics,3.17,Harlingen,Yes,82,2024,No
34750360,Olivia,Lopez,Female,Computers,Cybersecurity,Spanish,3.58,Harlingen,No,85,2024,Yes
16882819,Ravi,Smith,Male,Medicine,Pharmacy,Environmental Science,2.94,Brownsville,Yes,60,2024,Yes
51958418,Ahmed,Clark,Male,Engineering,Biomedical Engineering,Communication,3.32,Brownsville,No,68,2024,Yes
96393459,Luis,White,Male,Civil,Structural Engineering,Leadership Studies,2.26,Harlingen,Yes,50,2024,No
68138821,Emily,Clark,Female,Medicine,Pharmacy,Statistics,1.55,Edinburg,No,68,2024,No
70344420,Alejandro,Moore,Male,Arts,History,Psychology,3.29,Brownsville,Yes,67,2024,Yes
81543587,Chloe,Choi,Female,Mechanical,Thermodynamics,Creative Writing,2.28,Edinburg,No,50,2024,No
77316674,Valentina,Lewis,Female,Computers,Cybersecurity,Health Science,1.73,Brownsville,No,55,2024,No
89844010,Jack,Wang,Male,Medicine,Public Health,Foreign Language,1.6,Edinburg,No,44,2024,No
79397524,Ava,Moore,Female,Computers,Software Engineering,Statistics,1.66,Brownsville,No,65,2024,No
84675830,Henry,Martin,Male,Arts,Music,Ethics,3.01,Edinburg,Yes,89,2024,Yes
24225056,Luna,Martinez,Female,Business,Accounting,Journalism,3.68,Edinburg,No,95,2024,Yes
40232189,Benjamin,Rodriguez,Male,Mechanical,Thermodynamics,Ethics,3.33,Harlingen,Yes,94,2024,No
99032144,Alexander,Sharma,Male,Engineering,Industrial Engineering,Environmental Science,3.79,Brownsville,Yes,94,2024,Yes
19216531,Noah,White,Male,Civil,Structural Engineering,Journalism,3.74,Edinburg,No,86,2024,Yes
72519302,Ravi,Ramirez,Male,Mechanical,Automotive Engineering,Project Management,2.15,Brownsville,Yes,67,2024,No
27975330,Charlotte,Ramirez,Female,Business,Accounting,Creative Writing,2.25,Brownsville,No,76,2024,No
79355507,Mateo,Martin,Male,Engineering,Industrial Engineering,Cybersecurity,3.52,Edinburg,Yes,91,2024,Yes
46377478,Logan,Jones,Male,Arts,Fine Arts,Ethics,1.6,Harlingen,No,59,2024,No
11112840,Maria,Chen,Female,Medicine,Biomedical Sciences,Environmental Science,1.38,Brownsville,No,59,2024,No
74162206,Miguel,Harris,Male,Engineering,Industrial Engineering,Sociology,2.07,Brownsville,Yes,63,2024,No
86463083,Aiden,Wilson,Male,Mechanical,Manufacturing Engineering,Cybersecurity,1.58,Edinburg,Yes,52,2024,No
98829384,Ana,Wilson,Female,Arts,Music,Communication,2.49,Brownsville,Yes,53,2024,No
23427232,Luis,King,Male,Mechanical,Thermodynamics,Political Science,3.47,Edinburg,Yes,83,2024,Yes
82488642,Jack,Park,Male,Computers,Information Technology,Entrepreneurship,3.12,Brownsville,No,87,2024,Yes
23115375,Arjun,Flores,Male,Business,Accounting,Mathematics,2.8,Edinburg,Yes,73,2024,No
