student_id,first_name,last_name,sex,department,major,minor,gpa,location,commute,high_school_score,year,graduated_in_4_years
54373764,Michael,Thompson,Male,Medicine,Public Health,Statistics,2.56,Brownsville,No,54,2022,No
43113030,Oliver,Robinson,Male,Business,Economics,Political Science,2.22,Harlingen,No,68,2022,No
69613578,Alexander,Clark,Male,Computers,Software Engineering,Creative Writing,1.68,Brownsville,No,63,2022,No
89416334,Mason,King,Male,Business,Marketing,Environmental Science,2.72,Harlingen,No,62,2022,No
62947952,Zoey,Kumar,Female,Engineering,Electrical Engineering,Cybersecurity,3.55,Harlingen,Yes,68,2022,Yes
83047515,Mateo,Anderson,Male,Arts,Philosophy,Mathematics,3.74,Edinburg,Yes,73,2022,Yes
95316025,Luna,Park,Female,Arts,Music,Sociology,2.66,Edinburg,No,71,2022,Yes
67137031,Sebastian,King,Male,Engineering,Aerospace Engineering,Health Science,3.79,Harlingen,Yes,85,2022,Yes
59200549,Sophia,Hernandez,Female,Business,Marketing,Communication,2.89,Harlingen,No,63,2022,No
34705274,Riley,Lewis,Female,Medicine,Pharmacy,Statistics,1.54,Brownsville,Yes,44,2022,No
71032769,Sara,Jackson,Female,Medicine,Nursing,Sociology,3.08,Harlingen,Yes,62,2022,Yes
59037441,Hannah,Choi,Female,Medicine,Pre-Medicine,Journalism,3.74,Edinburg,No,97,2022,Yes
61235542,Noah,Hill,Male,Civil,Transportation Engineering,Leadership Studies,3.26,Brownsville,No,75,2022,No
56623849,Ava,Clark,Female,Mechanical,Robotics,Environmental Science,2.05,Harlingen,No,75,2022,No
52224124,Ella,Sanchez,Female,Computers,Data Science,Leadership Studies,2.99,Harlingen,Yes,84,2022,Yes
73321575,Jin,Harris,Male,Mechanical,Thermodynamics,Journalism,1.64,Edinburg,Yes,49,2022,No
37684615,Alexander,Robinson,Male,Computers,Computer Science,Ethics,1.94,Harlingen,Yes,51,2022,No
64382269,Harper,Lewis,Female,Medicine,Pharmacy,Sociology,2.39,Edinburg,Yes,57,2022,No
96062775,Lucia,Sanchez,Female,Computers,Software Engineering,Environmental Science,3.29,Edinburg,No,76,2022,No
35888475,Ethan,Martin,Male,Mechanical,Robotics,Political Science,1.9,Brownsville,Yes,70,2022,No
28649329,Sofia,Martinez,Female,Engineering,Electrical Engineering,Film Studies,1.3,Harlingen,No,53,2022,No
63455845,Riley,Choi,Female,Civil,Geotechnical Engineering,Journalism,3.98,Harlingen,Yes,81,2022,Yes
22171441,Isabella,Anderson,Female,Engineering,Electrical Engineering,Mathematics,3.05,Harlingen,No,89,2022,Yes
12160437,Liam,Hill,Male,Business,Economics,Ethics,2.39,Brownsville,No,69,2022,No
42969698,Isabella,Gonzalez,Female,Arts,Theater,Entrepreneurship,2.85,Harlingen,Yes,61,2022,No
26496182,Elijah,Ramirez,Male,Civil,Urban Planning,Leadership Studies,2.67,Harlingen,No,69,2022,Yes
53986315,Owen,Lewis,Male,Mechanical,Manufacturing Engineering,Sociology,3.15,Harlingen,Yes,69,2022,Yes
71528930,Sara,Gonzalez,Female,Computers,Information Technology,Ethics,3.19,Harlingen,No,69,2022,Yes
97764609,Mia,White,Female,Medicine,Public Health,Spanish,2.98,Edinburg,No,87,2022,Yes
60140832,Alejandro,Martin,Male,Mechanical,Robotics,Communication,2.66,Edinburg,No,58,2022,Yes
35540325,Isabella,Hill,Female,Medicine,Public Health,Psychology,1.74,Edinburg,Yes,59,2022,No
10694454,Sara,Nguyen,Female,Business,Human Resources,Spanish,1.81,Edinburg,Yes,48,2022,No
75176952,Lucia,Thomas,Female,Engineering,Aerospace Engineering,Spanish,2.9,Edinburg,No,59,2022,Yes
18170231,Ethan,Chen,Male,Medicine,Biomedical Sciences,Public Relations,1.18,Harlingen,No,39,2022,No
88397546,Jack,Clark,Male,Business,Human Resources,Health Science,1.78,Edinburg,Yes,71,2022,No
86695354,Liam,Robinson,Male,Computers,Computer Science,Project Management,3.69,Brownsville,No,92,2022,Yes
67698143,Riley,Robinson,Female,Mechanical,Automotive Engineering,Communication,2.53,Edinburg,Yes,77,2022,Yes
66768103,Emily,Hill,Female,Medicine,Public Health,Creative Writing,2.31,Brownsville,No,62,2022,No
93919777,Owen,Thomas,Male,Business,Finance,Creative Writing,2.45,Brownsville,No,68,2022,No
74696814,Jin,Garcia,Male,Arts,Fine Arts,Sociology,3.39,Edinburg,No,90,2022,Yes
89935488,Kai,Allen,Male,Arts,Theater,Health Science,2.33,Harlingen,No,51,2022,No
15529116,Mei,King,Female,Civil,Transportation Engineering,Film Studies,2.34,Harlingen,No,64,2022,No
28335491,Valentina,Ramirez,Female,Medicine,Biomedical Sciences,Project Management,2.78,Brownsville,Yes,73,2022,Yes
50716448,Henry,Rodriguez,Male,Civil,Geotechnical Engineering,Cybersecurity,2.75,Brownsville,No,82,2022,No
81683072,Diego,Taylor,Male,Arts,History,Sociology,3.38,Brownsville,No,95,2022,Yes
17588383,Sebastian,Ramirez,Male,Arts,Graphic Design,Health Science,3.83,Harlingen,Yes,77,2022,No
89905736,Isabella,Flores,Female,Medicine,Pharmacy,Mathematics,2.11,Brownsville,Yes,56,2022,No
16005938,Elijah,Lopez,Male,Medicine,Nursing,Cybersecurity,3.58,Edinburg,No,95,2022,Yes
49914349,Carlos,Kumar,Male,Civil,Environmental Engineering,Psychology,1.87,Harlingen,No,69,2022,No
61689551,Jack,Torres,Male,Engineering,Industrial Engineering,Spanish,1.63,Harlingen,No,67,2022,No
42488523,Owen,Williams,Male,Computers,Computer Science,Project Management,2.64,Harlingen,Yes,61,2022,No
95592928,Elijah,Wilson,Male,Engineering,Industrial Engineering,Data Analytics,1.73,Brownsville,No,59,2022,No
89693033,Lily,Flores,Female,Engineering,Industrial Engineering,Project Management,2.38,Harlingen,No,71,2022,Yes
10018248,Ella,King,Female,Engineering,Industrial Engineering,Film Studies,3.42,Brownsville,No,73,2022,Yes
67490613,Penelope,Lewis,Female,Civil,Urban Planning,Health Science,1.12,Edinburg,Yes,51,2022,No
79479376,Rahul,Flores,Male,Arts,Music,Entrepreneurship,3.76,Edinburg,Yes,100,2022,Yes
66322434,Diego,Williams,Male,Mechanical,Robotics,Communication,2.63,Edinburg,Yes,83,2022,Yes
52691393,Mason,White,Male,Medicine,Public Health,Foreign Language,3.58,Edinburg,No,88,2022,Yes
45143413,Ava,Martin,Female,Business,Economics,Health Science,1.22,Harlingen,Yes,38,2022,No
89157354,Logan,Taylor,Male,Medicine,Biomedical Sciences,Project Management,2.11,Edinburg,No,48,2022,No
96903654,Jackson,King,Male,Mechanical,HVAC Engineering,Project Management,3.14,Harlingen,Yes,62,2022,Yes
28203185,Olivia,Wright,Female,Business,Management,Leadership Studies,3.36,Harlingen,Yes,95,2022,Yes
55709535,Harper,Miller,Female,Medicine,Pre-Medicine,Sociology,3.67,Harlingen,No,74,2022,Yes
97318988,Lily,Miller,Female,Civil,Urban Planning,Spanish,3.31,Brownsville,No,68,2022,No
96943793,Omar,Flores,Male,Civil,Urban Planning,Leadership Studies,3.97,Harlingen,No,92,2022,Yes
61112959,Nathan,Rodriguez,Male,Computers,Artificial Intelligence,Spanish,2.94,Edinburg,Yes,80,2022,Yes
85210942,Ana,Moore,Female,Computers,Information Technology,Cybersecurity,2.08,Brownsville,Yes,60,2022,No
11493117,Ravi,Johnson,Male,Business,Entrepreneurship,Cybersecurity,1.58,Edinburg,Yes,62,2022,No
47570665,Ryan,Kumar,Male,Civil,Structural Engineering,Ethics,2.03,Harlingen,Yes,56,2022,No
52849764,Ethan,White,Male,Arts,Theater,Sociology,1.8,Edinburg,No,42,2022,No
30935853,Ricardo,Clark,Male,Computers,Data Science,Spanish,2.6,Brownsville,No,54,2022,No
38793607,Aiden,Johnson,Male,Engineering,Electrical Engineering,Data Analytics,2.19,Harlingen,No,73,2022,Yes
10461135,Luna,Davis,Female,Mechanical,Thermodynamics,Leadership Studies,2.84,Harlingen,Yes,82,2022,Yes
13284280,Ananya,Moore,Female,Medicine,Public Health,Psychology,2.1,Brownsville,No,61,2022,No
86537308,Marcus,Garcia,Male,Business,Accounting,Health Science,2.8,Brownsville,Yes,81,2022,Yes
14330626,Scarlett,Thompson,Female,Business,Accounting,Communication,2.99,Harlingen,No,75,2022,Yes
47223646,Ryan,Sanchez,Male,Civil,Environmental Engineering,Foreign Language,2.11,Edinburg,No,51,2022,No
46980612,Aiden,Taylor,Male,Engineering,Aerospace Engineering,Sociology,3.38,Harlingen,No,85,2022,Yes
50368401,Logan,Choi,Male,Medicine,Pre-Medicine,Creative Writing,3.28,Brownsville,Yes,79,2022,No
47152750,Emma,Moore,Female,Civil,Geotechnical Engineering,Creative Writing,2.48,Brownsville,Yes,66,2022,No
53405674,Daniel,Torres,Male,Business,Human Resources,Environmental Science,3.28,Edinburg,No,70,2022,Yes
63960560,Benjamin,White,Male,Medicine,Biomedical Sciences,Psychology,2.2,Edinburg,No,78,2022,Yes
81652116,Ahmed,Chen,Male,Civil,Environmental Engineering,Leadership Studies,3.4,Harlingen,Yes,66,2022,No
12838459,Luis,Park,Male,Business,Human Resources,Statistics,1.16,Brownsville,No,55,2022,No
29609850,Ravi,Singh,Male,Medicine,Public Health,Foreign Language,3.49,Brownsville,Yes,75,2022,No
77021519,Penelope,Williams,Female,Medicine,Pharmacy,Leadership Studies,1.82,Harlingen,Yes,51,2022,No
62787820,Riley,Scott,Female,Business,Management,Psychology,3.43,Edinburg,Yes,92,2022,Yes
11100816,Abigail,Thompson,Female,Arts,Philosophy,Journalism,2.62,Harlingen,Yes,54,2022,No
55510630,Jackson,Anderson,Male,Business,Economics,Psychology,2.94,Harlingen,Yes,89,2022,Yes
87192477,Ella,Thomas,Female,Arts,Music,Project Management,2.76,Edinburg,No,64,2022,Yes
34149309,Ava,Harris,Female,Engineering,Biomedical Engineering,Creative Writing,2.17,Brownsville,No,61,2022,No
23396844,Wei,Hernandez,Male,Engineering,Chemical Engineering,Political Science,2.53,Brownsville,No,81,2022,Yes
92908795,Valentina,Jones,Female,Arts,English Literature,Sociology,2.27,Edinburg,No,62,2022,Yes
76208675,Nora,Lewis,Female,Computers,Software Engineering,Leadership Studies,3.42,Harlingen,Yes,79,2022,No
40764476,Zoey,Lee,Female,Medicine,Nursing,Journalism,2.64,Harlingen,No,62,2022,Yes
59723648,Jordan,Davis,Male,Arts,English Literature,Project Management,2.89,Brownsville,Yes,68,2022,No
79139591,Rahul,Flores,Male,Business,Marketing,Data Analytics,2.57,Harlingen,Yes,57,2022,No
34577244,Olivia,Martin,Female,Arts,Fine Arts,Ethics,2.09,Brownsville,No,65,2022,No
79557681,Jackson,Thompson,Male,Civil,Structural Engineering,Communication,3.09,Brownsville,Yes,71,2022,No
53645729,Luis,Hernandez,Male,Civil,Environmental Engineering,Health Science,2.34,Harlingen,Yes,79,2022,No
94464813,Lucas,Gonzalez,Male,Civil,Environmental Engineering,Environmental Science,2.38,Brownsville,No,72,2022,No
81827960,Ahmed,Kim,Male,Mechanical,Automotive Engineering,Mathematics,1.71,Harlingen,No,50,2022,No
29616836,Oliver,Scott,Male,Mechanical,HVAC Engineering,Spanish,1.53,Harlingen,Yes,44,2022,No
68382189,Isabella,Jackson,Female,Business,Economics,Cybersecurity,2.92,Harlingen,No,77,2022,No
64558893,Arjun,Nguyen,Male,Civil,Structural Engineering,Mathematics,2.94,Brownsville,No,85,2022,Yes
95535839,Riley,Gonzalez,Female,Engineering,Aerospace Engineering,Project Management,2.55,Brownsville,Yes,57,2022,No
67267977,Ethan,Hill,Male,Medicine,Public Health,Psychology,2.72,Harlingen,No,56,2022,No
37793472,Alexander,Rodriguez,Male,Mechanical,Robotics,Film Studies,2.19,Harlingen,Yes,52,2022,No
57290651,James,Jones,Male,Computers,Software Engineering,Public Relations,3.08,Edinburg,Yes,62,2022,Yes
59200712,Emma,Harris,Female,Computers,Computer Science,Data Analytics,1.65,Brownsville,Yes,68,2022,No
38643898,Lucia,Chen,Female,Medicine,Nursing,Foreign Language,3.09,Brownsville,Yes,89,2022,Yes
47799716,Elizabeth,Thomas,Female,Mechanical,HVAC Engineering,Environmental Science,2.5,Brownsville,No,67,2022,Yes
66194097,Mia,Taylor,Female,Business,Finance,Creative Writing,3.05,Harlingen,No,83,2022,Yes
72457677,Abigail,Lopez,Female,Business,Economics,Mathematics,1.67,Edinburg,No,42,2022,No
37794323,Chloe,Walker,Female,Arts,Philosophy,Communication,1.88,Harlingen,No,57,2022,No
48506910,Elijah,Brown,Male,Civil,Structural Engineering,Project Management,2.98,Brownsville,Yes,68,2022,Yes
43883971,Arjun,Williams,Male,Medicine,Pre-Medicine,Statistics,2.42,Brownsville,No,80,2022,No
94131342,Aiden,Williams,Male,Civil,Urban Planning,Project Management,2.47,Edinburg,Yes,62,2022,Yes
93791860,Alejandro,King,Male,Computers,Computer Science,Environmental Science,3.04,Edinburg,Yes,67,2022,No
36963673,Jack,Walker,Male,Arts,Fine Arts,Mathematics,3.07,Edinburg,Yes,75,2022,No
44620359,Elijah,Wang,Male,Civil,Structural Engineering,Entrepreneurship,2.74,Edinburg,No,85,2022,Yes
43830206,Liam,Smith,Male,Arts,Theater,Data Analytics,3.17,Harlingen,No,71,2022,Yes
26611875,Jordan,Sanchez,Male,Civil,Structural Engineering,Environmental Science,3.82,Brownsville,No,96,2022,Yes
12383326,Liam,Flores,Male,Computers,Cybersecurity,Journalism,1.63,Harlingen,No,52,2022,No
31761546,Mason,Thomas,Male,Engineering,Chemical Engineering,Project Management,3.26,Harlingen,Yes,91,2022,Yes
51387096,Mia,Jones,Female,Business,Management,Health Science,2.83,Brownsville,Yes,73,2022,No
38663971,Jackson,Scott,Male,Computers,Information Technology,Communication,3.81,Harlingen,Yes,87,2022,Yes
44600312,Eleanor,Scott,Female,Business,Entrepreneurship,Leadership Studies,3.5,Edinburg,Yes,90,2022,Yes
42838899,Daniel,Chen,Male,Mechanical,HVAC Engineering,Health Science,2.55,Edinburg,Yes,66,2022,No
17618033,Ethan,Lewis,Male,Business,Accounting,Entrepreneurship,2.79,Brownsville,No,81,2022,Yes
55159288,Henry,Kim,Male,Civil,Environmental Engineering,Communication,2.59,Harlingen,Yes,82,2022,Yes
86887890,Marcus,White,Male,Arts,English Literature,Political Science,3.04,Edinburg,No,65,2022,Yes
34104754,Noah,Thomas,Male,Engineering,Industrial Engineering,Journalism,1.1,Edinburg,Yes,52,2022,No
17198965,William,Choi,Male,Arts,History,Foreign Language,1.13,Harlingen,Yes,33,2022,No
70192109,Sebastian,Clark,Male,Engineering,Chemical Engineering,Leadership Studies,3.39,Harlingen,Yes,68,2022,Yes
44060798,Ryan,Ramirez,Male,Civil,Geotechnical Engineering,Psychology,3.72,Edinburg,Yes,83,2022,Yes
71344529,Rahul,Sharma,Male,Medicine,Biomedical Sciences,Data Analytics,1.68,Edinburg,No,65,2022,No
20569795,Henry,King,Male,Business,Entrepreneurship,Communication,3.98,Harlingen,No,82,2022,Yes
92485158,Jordan,Nguyen,Male,Business,Marketing,Political Science,2.3,Edinburg,Yes,73,2022,No
30602866,Harper,Thompson,Female,Engineering,Electrical Engineering,Creative Writing,3.06,Harlingen,No,88,2022,Yes
48546177,Riley,Kumar,Female,Medicine,Pre-Medicine,Environmental Science,2.79,Harlingen,No,65,2022,No
46717153,Chloe,Wilson,Female,Medicine,Public Health,Mathematics,1.07,Harlingen,No,33,2022,No
27513928,Miguel,Brown,Male,Medicine,Pre-Medicine,Mathematics,1.58,Harlingen,No,38,2022,No
65132145,Oliver,Taylor,Male,Computers,Artificial Intelligence,Journalism,2.52,Edinburg,Yes,79,2022,Yes
39365625,Nora,Chen,Female,Business,Human Resources,Communication,3.48,Brownsville,No,71,2022,Yes
34838491,Hannah,Thompson,Female,Engineering,Electrical Engineering,Project Management,3.52,Harlingen,No,85,2022,Yes
16991719,Zoey,Brown,Female,Business,Economics,Data Analytics,3.89,Edinburg,Yes,94,2022,Yes
29878265,Lillian,Park,Female,Arts,Philosophy,Mathematics,2.12,Edinburg,No,53,2022,No
96776170,Alexander,Sharma,Male,Computers,Cybersecurity,Project Management,2.92,Edinburg,No,67,2022,Yes
58437391,Zoey,Perez,Female,Mechanical,HVAC Engineering,Health Science,2.6,Edinburg,No,72,2022,No
35389107,Noah,Lewis,Male,Engineering,Electrical Engineering,Project Management,2.85,Edinburg,Yes,80,2022,Yes
48348156,Ella,Kumar,Female,Computers,Computer Science,Ethics,2.93,Harlingen,No,70,2022,No
63700726,Jackson,Anderson,Male,Arts,Music,Film Studies,2.25,Edinburg,Yes,74,2022,No
78837345,Hannah,Martin,Female,Computers,Cybersecurity,Spanish,2.73,Brownsville,No,69,2022,No
52467197,Grace,Miller,Female,Medicine,Pharmacy,Entrepreneurship,2.58,Harlingen,No,65,2022,No
92185541,Zoey,Wang,Female,Computers,Cybersecurity,Project Management,2.03,Harlingen,No,55,2022,No
92314067,Ella,Lopez,Female,Computers,Data Science,Health Science,3.8,Brownsville,No,84,2022,Yes
62229041,Priya,Thompson,Female,Medicine,Public Health,Environmental Science,1.75,Harlingen,No,58,2022,No
34232252,Luna,Young,Female,Arts,Music,Ethics,2.15,Brownsville,No,58,2022,Yes
51156833,Penelope,Perez,Female,Engineering,Electrical Engineering,Film Studies,2.47,Brownsville,No,60,2022,No
34872914,Mia,Harris,Female,Mechanical,Robotics,Sociology,3.97,Edinburg,Yes,76,2022,Yes
68925803,Jordan,Wang,Male,Engineering,Chemical Engineering,Data Analytics,2.52,Brownsville,Yes,77,2022,Yes
98514148,Oliver,Moore,Male,Civil,Transportation Engineering,Statistics,3.56,Edinburg,No,93,2022,Yes
99504241,William,Robinson,Male,Medicine,Pre-Medicine,Psychology,3.34,Brownsville,No,77,2022,Yes
39092423,Jack,Rodriguez,Male,Business,Human Resources,Creative Writing,3.04,Brownsville,No,86,2022,Yes
60304236,Ethan,Wright,Male,Engineering,Biomedical Engineering,Entrepreneurship,3.03,Brownsville,Yes,68,2022,Yes
42322378,Layla,Lopez,Female,Engineering,Industrial Engineering,Project Management,3.59,Edinburg,No,92,2022,Yes
42331267,Aiden,Patel,Male,Engineering,Electrical Engineering,Spanish,2.3,Brownsville,Yes,55,2022,No
56273051,Michael,Sharma,Male,Mechanical,Thermodynamics,Spanish,2.84,Brownsville,No,84,2022,Yes
45546931,Benjamin,Perez,Male,Mechanical,Robotics,Creative Writing,2.72,Edinburg,Yes,72,2022,No
72039358,Logan,Martinez,Male,Medicine,Pharmacy,Political Science,2.93,Brownsville,No,59,2022,Yes
95668592,Olivia,Jones,Female,Mechanical,Manufacturing Engineering,Health Science,2.11,Edinburg,No,65,2022,No
98568606,Maria,Singh,Female,Computers,Cybersecurity,Communication,1.98,Edinburg,Yes,66,2022,No
41398814,Maria,Sharma,Female,Computers,Data Science,Mathematics,2.31,Edinburg,Yes,58,2022,No
77344321,Jack,Robinson,Male,Arts,History,Cybersecurity,2.04,Brownsville,Yes,50,2022,No
29697266,Charlotte,Sharma,Female,Arts,Graphic Design,Environmental Science,3.75,Edinburg,No,100,2022,Yes
79129561,Ananya,Park,Female,Business,Entrepreneurship,Health Science,3.81,Edinburg,Yes,97,2022,Yes
96311396,Ella,Park,Female,Mechanical,Robotics,Leadership Studies,2.47,Edinburg,Yes,80,2022,No
53366494,Jack,Flores,Male,Civil,Urban Planning,Spanish,3.07,Brownsville,Yes,76,2022,Yes
50273191,Lily,Moore,Female,Mechanical,Manufacturing Engineering,Statistics,2.8,Harlingen,No,67,2022,Yes
19707519,Sebastian,Wang,Male,Engineering,Chemical Engineering,Sociology,2.6,Brownsville,No,59,2022,No
63357130,Layla,Torres,Female,Medicine,Public Health,Cybersecurity,2.57,Brownsville,No,54,2022,No
88549488,Miguel,Scott,Male,Arts,Music,Leadership Studies,1.81,Brownsville,Yes,50,2022,No
68086765,Owen,Patel,Male,Engineering,Biomedical Engineering,Film Studies,1.4,Brownsville,No,45,2022,No
84823780,Maria,Moore,Female,Civil,Geotechnical Engineering,Creative Writing,3.03,Edinburg,Yes,87,2022,No
13951632,Liam,Walker,Male,Arts,English Literature,Mathematics,3.75,Harlingen,Yes,88,2022,Yes
76617738,James,Johnson,Male,Engineering,Aerospace Engineering,Cybersecurity,2.49,Edinburg,Yes,55,2022,No
40669794,Samuel,Thomas,Male,Medicine,Nursing,Political Science,2.37,Edinburg,Yes,76,2022,No
71148020,Maria,Lee,Female,Business,Economics,Sociology,2.7,Edinburg,Yes,61,2022,Yes
32958459,Scarlett,Davis,Female,Engineering,Aerospace Engineering,Data Analytics,2.72,Harlingen,No,75,2022,No
82119587,Liam,Anderson,Male,Civil,Structural Engineering,Health Science,3.8,Brownsville,No,87,2022,Yes
11627490,Priya,Thompson,Female,Mechanical,Thermodynamics,Spanish,2.82,Brownsville,Yes,69,2022,No
63808700,Owen,Kim,Male,Medicine,Biomedical Sciences,Entrepreneurship,2.14,Edinburg,Yes,75,2022,No
21134429,Emma,Johnson,Female,Engineering,Biomedical Engineering,Data Analytics,2.67,Harlingen,No,71,2022,No
80083729,Sebastian,Smith,Male,Engineering,Chemical Engineering,Statistics,2.57,Edinburg,Yes,69,2022,Yes
29898078,Alejandro,White,Male,Business,Economics,Entrepreneurship,2.37,Harlingen,Yes,52,2022,No
23326817,Harper,Hernandez,Female,Medicine,Biomedical Sciences,Psychology,2.51,Harlingen,Yes,80,2022,Yes
