student_id,first_name,last_name,sex,department,major,minor,gpa,location,commute,high_school_score,year,graduated_in_4_years
40766911,Harper,Martin,Female,Medicine,Biomedical Sciences,Mathematics,2.63,Harlingen,Yes,57,2021,No
14120923,Eleanor,Singh,Female,Arts,Fine Arts,Creative Writing,2.87,Harlingen,No,66,2021,No
70751192,Amelia,King,Female,Computers,Artificial Intelligence,Communication,2.19,Brownsville,No,47,2021,No
23870267,Penelope,Young,Female,Mechanical,Thermodynamics,Foreign Language,3.28,Harlingen,No,88,2021,No
19745150,James,Thompson,Male,Civil,Geotechnical Engineering,Environmental Science,2.12,Edinburg,No,61,2021,No
95419054,Amelia,Choi,Female,Civil,Geotechnical Engineering,Foreign Language,1.96,Brownsville,No,54,2021,No
38041858,Lucas,Gonzalez,Male,Business,Economics,Environmental Science,1.45,Edinburg,No,46,2021,No
30772794,Eleanor,Davis,Female,Mechanical,Robotics,Project Management,2.24,Edinburg,No,66,2021,No
93114557,Sophia,Davis,Female,Medicine,Biomedical Sciences,Creative Writing,3.25,Brownsville,Yes,79,2021,No
92150796,Mei,Kim,Female,Business,Accounting,Spanish,3.81,Edinburg,No,100,2021,Yes
88295233,Nathan,Sanchez,Male,Computers,Artificial Intelligence,Entrepreneurship,3.73,Edinburg,No,84,2021,Yes
12858829,Hannah,Clark,Female,Mechanical,Manufacturing Engineering,Public Relations,2.14,Brownsville,Yes,71,2021,No
33121687,Sofia,Gonzalez,Female,Business,Economics,Public Relations,2.83,Edinburg,Yes,80,2021,No
93124823,Ricardo,Martinez,Male,Business,Entrepreneurship,Foreign Language,2.6,Brownsville,Yes,54,2021,Yes
55342035,Charlotte,King,Female,Business,Economics,Entrepreneurship,2.82,Harlingen,No,75,2021,Yes
20868084,Jordan,Scott,Male,Engineering,Biomedical Engineering,Creative Writing,2.77,Harlingen,Yes,63,2021,No
24170515,Jordan,Perez,Male,Engineering,Chemical Engineering,Creative Writing,3.05,Harlingen,Yes,86,2021,Yes
24003694,Logan,Moore,Male,Computers,Artificial Intelligence,Environmental Science,2.45,Harlingen,No,61,2021,Yes
32300282,Michael,Hernandez,Male,Business,Human Resources,Data Analytics,2.67,Edinburg,Yes,78,2021,No
46669334,Lily,Gonzalez,Female,Engineering,Biomedical Engineering,Political Science,2.13,Edinburg,No,66,2021,No
69473303,Lily,Kim,Female,Business,Marketing,Project Management,2.31,Edinburg,No,78,2021,No
63182660,Zoey,Torres,Female,Medicine,Pre-Medicine,Spanish,2.17,Edinburg,Yes,62,2021,No
85186715,Abigail,Johnson,Female,Business,Economics,Sociology,1.75,Harlingen,Yes,69,2021,No
51868031,Riley,Walker,Female,Engineering,Industrial Engineering,Mathematics,1.47,Brownsville,No,67,2021,No
69322644,Ravi,Kim,Male,Medicine,Pharmacy,Sociology,3.76,Harlingen,Yes,92,2021,Yes
54738816,Aiden,Scott,Male,Business,Marketing,Journalism,3.56,Edinburg,Yes,95,2021,Yes
69321904,Harper,Jones,Female,Business,Economics,Statistics,2.89,Harlingen,Yes,81,2021,No
40422224,Ella,Walker,Female,Medicine,Public Health,Journalism,3.87,Edinburg,Yes,99,2021,Yes
87896778,Sophia,Clark,Female,Medicine,Pharmacy,Cybersecurity,3.01,Edinburg,Yes,77,2021,Yes
48459306,Samuel,Hill,Male,Civil,Geotechnical Engineering,Cybersecurity,2.81,Harlingen,Yes,58,2021,Yes
77473670,Kai,Clark,Male,Business,Marketing,Psychology,3.65,Brownsville,No,73,2021,Yes
76896790,Ravi,Robinson,Male,Business,Human Resources,Communication,2.32,Brownsville,Yes,52,2021,No
19998191,James,Harris,Male,Civil,Urban Planning,Communication,3.22,Harlingen,No,93,2021,No
80646716,Ava,Sharma,Female,Engineering,Electrical Engineering,Creative Writing,2.37,Harlingen,Yes,69,2021,No
37292214,James,Kumar,Male,Engineering,Industrial Engineering,Psychology,3.94,Harlingen,No,91,2021,Yes
41805929,Harper,Gonzalez,Female,Mechanical,Thermodynamics,Entrepreneurship,2.67,Harlingen,No,75,2021,Yes
24252263,Mia,Chen,Female,Computers,Artificial Intelligence,Film Studies,2.56,Edinburg,Yes,80,2021,No
10866869,Valentina,Garcia,Female,Business,Marketing,Project Management,3.39,Brownsville,No,80,2021,Yes
87373863,Emily,Kim,Female,Engineering,Electrical Engineering,Cybersecurity,3.31,Brownsville,No,91,2021,Yes
67732082,Noah,King,Male,Mechanical,Thermodynamics,Foreign Language,2.77,Edinburg,No,60,2021,Yes
86232281,Alexander,Jackson,Male,Arts,History,Data Analytics,2.17,Edinburg,No,56,2021,No
61687059,Ravi,Torres,Male,Business,Entrepreneurship,Mathematics,3.93,Brownsville,Yes,81,2021,Yes
12314570,Daniel,Wang,Male,Medicine,Public Health,Communication,2.99,Brownsville,No,71,2021,Yes
74417829,Noah,Singh,Male,Arts,English Literature,Ethics,2.05,Harlingen,Yes,54,2021,No
45575981,Oliver,Allen,Male,Business,Finance,Ethics,2.93,Edinburg,No,65,2021,No
93150666,Mason,Park,Male,Engineering,Aerospace Engineering,Ethics,3.99,Edinburg,Yes,96,2021,Yes
82963691,Sara,Clark,Female,Medicine,Pre-Medicine,Leadership Studies,3.77,Edinburg,No,73,2021,Yes
63878723,James,White,Male,Engineering,Aerospace Engineering,Journalism,3.54,Harlingen,Yes,81,2021,Yes
53414305,Elizabeth,Anderson,Female,Medicine,Pharmacy,Cybersecurity,2.86,Edinburg,No,57,2021,No
18070848,Lily,Young,Female,Engineering,Biomedical Engineering,Cybersecurity,1.29,Harlingen,No,45,2021,No
27489516,Sara,Lopez,Female,Arts,Theater,Communication,2.94,Harlingen,Yes,77,2021,Yes
72323877,Priya,Thomas,Female,Computers,Information Technology,Psychology,2.48,Harlingen,Yes,75,2021,No
37465629,Amelia,Chen,Female,Arts,English Literature,Creative Writing,3.54,Brownsville,No,92,2021,Yes
55822857,Jin,Lopez,Male,Mechanical,Robotics,Ethics,3.3,Harlingen,No,64,2021,Yes
75758266,Rahul,Ramirez,Male,Mechanical,Robotics,Cybersecurity,3.69,Edinburg,No,75,2021,Yes
32993116,Lucas,Lee,Male,Medicine,Public Health,Cybersecurity,2.91,Edinburg,No,65,2021,No
35490266,Ava,Robinson,Female,Arts,Graphic Design,Spanish,2.8,Edinburg,Yes,83,2021,Yes
42584257,Luis,Lopez,Male,Computers,Software Engineering,Entrepreneurship,1.19,Harlingen,Yes,57,2021,No
23318472,Wei,Flores,Male,Arts,English Literature,Political Science,2.69,Edinburg,No,78,2021,No
30285052,Victoria,Lee,Female,Business,Management,Sociology,3.7,Edinburg,No,99,2021,Yes
84449402,Michael,Kim,Male,Business,Accounting,Statistics,3.66,Edinburg,Yes,98,2021,Yes
41406060,Michael,Rodriguez,Male,Arts,Philosophy,Communication,2.89,Edinburg,Yes,67,2021,No
34897170,Riley,Lee,Female,Engineering,Aerospace Engineering,Foreign Language,2.28,Harlingen,Yes,78,2021,No
11198073,Camila,Perez,Female,Engineering,Industrial Engineering,Political Science,3.98,Brownsville,No,100,2021,Yes
91409421,Mia,Torres,Female,Engineering,Chemical Engineering,Entrepreneurship,2.48,Edinburg,Yes,61,2021,Yes
77213156,Grace,Garcia,Female,Engineering,Aerospace Engineering,Ethics,2.65,Harlingen,No,80,2021,No
66456637,Daniel,Robinson,Male,Civil,Urban Planning,Spanish,3.44,Brownsville,Yes,69,2021,No
26066993,Henry,Lee,Male,Medicine,Biomedical Sciences,Public Relations,2.63,Brownsville,Yes,62,2021,Yes
74261135,Emma,Brown,Female,Business,Human Resources,Journalism,3.06,Harlingen,Yes,61,2021,Yes
42796953,Luna,Kim,Female,Computers,Artificial Intelligence,Film Studies,3.15,Harlingen,Yes,66,2021,No
43492480,Elizabeth,Harris,Female,Business,Finance,Public Relations,2.62,Harlingen,No,75,2021,No
93155359,Emma,Jones,Female,Civil,Geotechnical Engineering,Entrepreneurship,3.57,Harlingen,No,96,2021,Yes
14604861,Mia,Taylor,Female,Medicine,Public Health,Project Management,3.54,Brownsville,No,72,2021,Yes
79546061,Mia,Johnson,Female,Engineering,Aerospace Engineering,Mathematics,2.57,Brownsville,No,58,2021,No
94500168,Wei,Nguyen,Male,Business,Finance,Mathematics,3.6,Harlingen,No,96,2021,Yes
70717466,Michael,Moore,Male,Medicine,Pharmacy,Ethics,3.52,Edinburg,Yes,97,2021,Yes
31607402,Rahul,Walker,Male,Civil,Transportation Engineering,Health Science,2.78,Edinburg,Yes,72,2021,Yes
38625706,Carlos,Young,Male,Engineering,Biomedical Engineering,Leadership Studies,3.9,Edinburg,No,98,2021,Yes
95355371,Mason,Gonzalez,Male,Civil,Environmental Engineering,Ethics,3.16,Edinburg,No,70,2021,No
82056520,Maria,White,Female,Medicine,Nursing,Environmental Science,1.33,Harlingen,Yes,39,2021,No
68226308,Abigail,White,Female,Business,Economics,Project Management,2.89,Harlingen,Yes,73,2021,Yes
76801984,Grace,Lewis,Female,Civil,Environmental Engineering,Foreign Language,1.25,Edinburg,No,34,2021,No
72116793,Mei,Hernandez,Female,Arts,Music,Cybersecurity,2.95,Brownsville,No,87,2021,No
27268520,Ryan,Wright,Male,Business,Finance,Communication,3.92,Edinburg,Yes,83,2021,Yes
45954956,Rahul,Jones,Male,Business,Finance,Journalism,3.03,Harlingen,Yes,62,2021,No
78166982,Ryan,Hill,Male,Engineering,Chemical Engineering,Journalism,2.74,Brownsville,Yes,67,2021,Yes
36908992,Lucia,Hernandez,Female,Computers,Cybersecurity,Journalism,3.08,Edinburg,No,72,2021,Yes
32047400,Grace,Perez,Female,Medicine,Nursing,Data Analytics,1.31,Harlingen,No,63,2021,No
41786150,Sara,Smith,Female,Business,Marketing,Public Relations,3.26,Harlingen,No,72,2021,Yes
74163996,Michael,Garcia,Male,Mechanical,HVAC Engineering,Film Studies,2.95,Brownsville,Yes,74,2021,No
74573429,Emily,Miller,Female,Computers,Cybersecurity,Ethics,2.89,Harlingen,No,82,2021,Yes
23155376,Nathan,Perez,Male,Medicine,Pre-Medicine,Journalism,2.02,Brownsville,Yes,74,2021,Yes
85561669,Oliver,Davis,Male,Mechanical,HVAC Engineering,Project Management,2.2,Harlingen,Yes,63,2021,No
95308090,Fatima,Johnson,Female,Civil,Geotechnical Engineering,Project Management,1.82,Brownsville,Yes,46,2021,No
54438667,Ryan,Lewis,Male,Mechanical,Automotive Engineering,Film Studies,3.34,Harlingen,No,76,2021,Yes
59014337,Ricardo,Young,Male,Arts,English Literature,Mathematics,2.7,Edinburg,No,61,2021,Yes
62970329,Hannah,Hernandez,Female,Business,Human Resources,Political Science,3.17,Brownsville,No,83,2021,Yes
39164548,Ana,Choi,Female,Mechanical,Manufacturing Engineering,Ethics,3.04,Edinburg,Yes,70,2021,No
16010985,Isabella,Choi,Female,Mechanical,Manufacturing Engineering,Creative Writing,2.34,Brownsville,No,77,2021,No
69373751,Logan,Ramirez,Male,Civil,Structural Engineering,Public Relations,2.76,Brownsville,No,77,2021,Yes
35645740,Ananya,Singh,Female,Computers,Artificial Intelligence,Sociology,3.83,Edinburg,No,97,2021,Yes
87783821,Victoria,Ramirez,Female,Mechanical,Automotive Engineering,Environmental Science,3.39,Edinburg,Yes,92,2021,No
64214039,Samuel,Anderson,Male,Engineering,Aerospace Engineering,Psychology,3.4,Brownsville,No,79,2021,Yes
48742479,Mia,Lee,Female,Business,Human Resources,Ethics,2.67,Brownsville,No,60,2021,No
98319186,Fatima,Garcia,Female,Arts,Philosophy,Public Relations,2.72,Harlingen,No,75,2021,Yes
60098196,Owen,Thomas,Male,Business,Entrepreneurship,Health Science,1.76,Harlingen,Yes,67,2021,No
85662066,Sophia,Wright,Female,Computers,Information Technology,Journalism,3.17,Brownsville,Yes,64,2021,No
23698945,Priya,Kumar,Female,Engineering,Electrical Engineering,Cybersecurity,3.32,Harlingen,No,89,2021,No
66026601,Carlos,Robinson,Male,Arts,Theater,Film Studies,3.04,Harlingen,No,84,2021,No
65454774,Carlos,Chen,Male,Engineering,Aerospace Engineering,Environmental Science,2.72,Harlingen,No,70,2021,No
78172165,Kai,King,Male,Business,Economics,Creative Writing,2.14,Brownsville,Yes,75,2021,Yes
21758286,Penelope,Martin,Female,Mechanical,Thermodynamics,Foreign Language,2.35,Edinburg,No,78,2021,No
93466514,Sara,Martin,Female,Engineering,Electrical Engineering,Creative Writing,1.9,Edinburg,Yes,63,2021,No
15412880,Logan,Anderson,Male,Business,Accounting,Psychology,2.96,Harlingen,No,75,2021,Yes
51240359,Grace,King,Female,Medicine,Public Health,Project Management,2.59,Edinburg,No,71,2021,Yes
20321136,Penelope,Patel,Female,Medicine,Pharmacy,Film Studies,3.0,Harlingen,Yes,82,2021,No
60583520,Ryan,Park,Male,Civil,Environmental Engineering,Data Analytics,3.05,Edinburg,No,87,2021,Yes
74224817,Marcus,Lopez,Male,Computers,Artificial Intelligence,Public Relations,3.93,Brownsville,No,87,2021,Yes
58478151,Sebastian,Scott,Male,Business,Finance,Project Management,1.42,Harlingen,Yes,46,2021,No
83253042,Hannah,Rodriguez,Female,Computers,Information Technology,Statistics,2.43,Brownsville,No,69,2021,No
25075505,Benjamin,Smith,Male,Engineering,Electrical Engineering,Creative Writing,2.18,Edinburg,No,56,2021,Yes
23985014,Diego,Nguyen,Male,Medicine,Nursing,Spanish,2.53,Edinburg,Yes,62,2021,No
44422270,Sophia,Lewis,Female,Engineering,Aerospace Engineering,Communication,1.64,Brownsville,No,69,2021,No
21561124,William,Miller,Male,Computers,Cybersecurity,Environmental Science,3.14,Brownsville,No,82,2021,Yes
79814707,Ryan,Lopez,Male,Civil,Environmental Engineering,Ethics,1.97,Edinburg,No,56,2021,No
58200384,Ana,Thompson,Female,Arts,English Literature,Health Science,2.63,Brownsville,Yes,66,2021,Yes
31992051,Alexander,Kim,Male,Civil,Urban Planning,Creative Writing,3.08,Brownsville,No,71,2021,Yes
54661550,Camila,Davis,Female,Arts,English Literature,Entrepreneurship,3.79,Harlingen,Yes,91,2021,Yes
37888762,Madison,Nguyen,Female,Civil,Structural Engineering,Entrepreneurship,2.07,Harlingen,Yes,52,2021,No
14118659,Henry,Singh,Male,Arts,Music,Psychology,3.39,Harlingen,No,84,2021,No
70834958,Ravi,Jones,Male,Civil,Urban Planning,Creative Writing,1.35,Harlingen,Yes,59,2021,No
60640619,Elijah,Davis,Male,Medicine,Public Health,Leadership Studies,3.43,Harlingen,No,78,2021,No
13647185,Daniel,Martinez,Male,Mechanical,HVAC Engineering,Health Science,3.72,Harlingen,No,72,2021,Yes
97167780,Rahul,Johnson,Male,Arts,Graphic Design,Psychology,2.22,Harlingen,Yes,75,2021,No
47953339,Lily,Park,Female,Business,Economics,Sociology,3.6,Brownsville,No,82,2021,Yes
11374241,Mei,Flores,Female,Medicine,Public Health,Project Management,2.02,Edinburg,Yes,70,2021,Yes
15271079,Benjamin,Singh,Male,Business,Management,Health Science,1.63,Brownsville,Yes,56,2021,No
45154509,Layla,Chen,Female,Arts,Graphic Design,Environmental Science,3.52,Harlingen,No,90,2021,No
75226049,Rahul,Sharma,Male,Mechanical,Automotive Engineering,Statistics,2.71,Harlingen,No,83,2021,No
92387048,Sofia,Wilson,Female,Mechanical,Thermodynamics,Creative Writing,2.54,Harlingen,Yes,81,2021,No
34380515,Aiden,Sharma,Male,Medicine,Pre-Medicine,Foreign Language,2.09,Edinburg,Yes,69,2021,Yes
60520516,Priya,Scott,Female,Civil,Transportation Engineering,Environmental Science,2.99,Harlingen,No,66,2021,No
63226333,Alejandro,Choi,Male,Mechanical,Automotive Engineering,Environmental Science,2.27,Harlingen,Yes,53,2021,Yes
92440545,Oliver,Harris,Male,Business,Economics,Psychology,2.8,Edinburg,Yes,73,2021,Yes
94892157,Jin,Robinson,Male,Computers,Data Science,Psychology,1.14,Harlingen,No,34,2021,No
88136881,Samuel,Patel,Male,Civil,Urban Planning,Environmental Science,1.99,Brownsville,No,68,2021,No
21240664,Logan,Williams,Male,Engineering,Electrical Engineering,Ethics,2.5,Brownsville,No,81,2021,Yes
36503543,Aiden,Wang,Male,Arts,History,Leadership Studies,2.33,Brownsville,No,63,2021,No
29283634,Henry,Harris,Male,Computers,Data Science,Statistics,2.47,Brownsville,Yes,68,2021,No
99683802,Jackson,Jones,Male,Computers,Cybersecurity,Sociology,2.68,Harlingen,Yes,66,2021,No
60514250,Hannah,Martinez,Female,Mechanical,Thermodynamics,Project Management,3.14,Edinburg,Yes,79,2021,Yes
61929074,Olivia,Wright,Female,Business,Human Resources,Foreign Language,3.5,Harlingen,Yes,95,2021,Yes
23932487,Priya,Walker,Female,Medicine,Pre-Medicine,Public Relations,2.44,Edinburg,No,53,2021,No
47601709,Arjun,Miller,Male,Business,Marketing,Political Science,3.65,Brownsville,Yes,99,2021,Yes
73056915,Samuel,Allen,Male,Mechanical,Robotics,Spanish,2.87,Harlingen,No,74,2021,Yes
89155062,Alejandro,Thompson,Male,Computers,Cybersecurity,Communication,2.07,Brownsville,No,61,2021,Yes
77870337,Mateo,Lopez,Male,Mechanical,Manufacturing Engineering,Mathematics,2.33,Harlingen,No,71,2021,No
57251722,Priya,Torres,Female,Computers,Artificial Intelligence,Leadership Studies,3.29,Brownsville,Yes,66,2021,No
18838293,Maria,Martin,Female,Engineering,Industrial Engineering,Psychology,3.38,Edinburg,Yes,70,2021,No
54239054,Madison,King,Female,Civil,Transportation Engineering,Film Studies,2.98,Edinburg,Yes,85,2021,No
27709242,Aiden,Thomas,Male,Engineering,Chemical Engineering,Entrepreneurship,2.65,Edinburg,Yes,70,2021,No
52314277,Grace,Sharma,Female,Civil,Environmental Engineering,Cybersecurity,2.55,Harlingen,No,56,2021,Yes
37385850,Eleanor,Walker,Female,Engineering,Electrical Engineering,Data Analytics,2.45,Harlingen,Yes,66,2021,No
58377588,Ella,Martinez,Female,Arts,Theater,Cybersecurity,3.62,Harlingen,Yes,86,2021,Yes
68972329,Nathan,Davis,Male,Engineering,Chemical Engineering,Project Management,1.22,Brownsville,No,62,2021,No
21838839,Grace,Kumar,Female,Business,Entrepreneurship,Public Relations,2.63,Edinburg,Yes,71,2021,No
79714754,Amelia,Harris,Female,Arts,Fine Arts,Journalism,3.57,Harlingen,Yes,78,2021,Yes
45477191,Wei,Allen,Male,Business,Finance,Leadership Studies,2.91,Edinburg,No,62,2021,Yes
45682729,Hannah,Shah,Female,Arts,Graphic Design,Data Analytics,3.1,Harlingen,No,66,2021,Yes
53467799,Ananya,Jones,Female,Business,Marketing,Journalism,3.05,Harlingen,No,64,2021,Yes
21905374,Jackson,Clark,Male,Civil,Transportation Engineering,Ethics,1.44,Harlingen,No,51,2021,No
37690338,Ethan,Brown,Male,Civil,Structural Engineering,Film Studies,2.6,Harlingen,Yes,65,2021,Yes
42787325,Jack,Martin,Male,Engineering,Industrial Engineering,Public Relations,1.79,Harlingen,Yes,63,2021,No
32355932,Ravi,Scott,Male,Mechanical,Thermodynamics,Psychology,2.38,Harlingen,Yes,68,2021,No
61299513,Amelia,Hernandez,Female,Medicine,Pharmacy,Film Studies,3.19,Edinburg,No,84,2021,No
36597079,Jordan,Shah,Male,Medicine,Pre-Medicine,Spanish,3.55,Brownsville,No,81,2021,Yes
21479453,Sara,Miller,Female,Business,Economics,Statistics,2.76,Edinburg,Yes,82,2021,Yes
94397843,Arjun,Martin,Male,Arts,Music,Entrepreneurship,1.9,Harlingen,No,67,2021,No
24548768,Emma,Williams,Female,Mechanical,Thermodynamics,Film Studies,1.5,Edinburg,No,66,2021,No
93627534,Wei,Chen,Male,Arts,Graphic Design,Political Science,2.17,Brownsville,No,69,2021,No
74508161,Luna,Martinez,Female,Computers,Cybersecurity,Communication,1.66,Brownsville,No,47,2021,No
48304564,Hannah,Sanchez,Female,Computers,Information Technology,Data Analytics,2.18,Edinburg,No,55,2021,No
