student_id,first_name,last_name,sex,department,major,minor,gpa,location,commute,high_school_score,year,graduated_in_4_years
70670927,Emily,Johnson,Female,Arts,Music,Mathematics,2.04,Harlingen,Yes,50,2019,No
40699216,Marcus,Walker,Male,Computers,Information Technology,Ethics,2.09,Edinburg,No,63,2019,No
77813589,Wei,Hernandez,Male,Mechanical,Automotive Engineering,Environmental Science,2.91,Brownsville,No,76,2019,No
55700655,Ananya,Williams,Female,Medicine,Nursing,Cybersecurity,2.82,Harlingen,No,67,2019,No
11294595,Riley,Wright,Female,Engineering,Aerospace Engineering,Public Relations,3.94,Edinburg,Yes,82,2019,Yes
19739546,Ricardo,Flores,Male,Mechanical,Manufacturing Engineering,Foreign Language,3.61,Harlingen,Yes,69,2019,Yes
41729210,Carlos,Scott,Male,Mechanical,Manufacturing Engineering,Ethics,2.82,Edinburg,Yes,78,2019,Yes
35737618,Emma,Hill,Female,Engineering,Biomedical Engineering,Political Science,2.92,Brownsville,No,65,2019,No
11739029,Valentina,Smith,Female,Medicine,Pre-Medicine,Creative Writing,3.77,Brownsville,Yes,93,2019,Yes
14613745,Alexander,Lewis,Male,Engineering,Chemical Engineering,Statistics,2.19,Brownsville,No,66,2019,No
54013018,Ravi,Lopez,Male,Computers,Cybersecurity,Sociology,3.62,Harlingen,Yes,77,2019,Yes
36640972,Chloe,Ramirez,Female,Medicine,Public Health,Environmental Science,2.9,Harlingen,Yes,82,2019,Yes
54672160,Kai,Shah,Male,Computers,Computer Science,Communication,2.5,Brownsville,No,67,2019,Yes
29966069,Rahul,Moore,Male,Medicine,Biomedical Sciences,Psychology,1.3,Harlingen,Yes,40,2019,No
96272932,Eleanor,Park,Female,Civil,Urban Planning,Entrepreneurship,2.93,Harlingen,Yes,70,2019,No
97878010,Ethan,Wang,Male,Medicine,Nursing,Entrepreneurship,2.67,Edinburg,Yes,66,2019,No
23716181,Michael,Young,Male,Engineering,Biomedical Engineering,Public Relations,1.65,Harlingen,No,46,2019,No
42008007,Luna,King,Female,Mechanical,Automotive Engineering,Environmental Science,3.39,Harlingen,Yes,70,2019,Yes
27197530,Charlotte,Allen,Female,Mechanical,HVAC Engineering,Cybersecurity,2.01,Brownsville,No,69,2019,No
48282624,Ravi,Smith,Male,Medicine,Pre-Medicine,Communication,2.48,Brownsville,No,62,2019,Yes
61412678,Emma,Hill,Female,Arts,Philosophy,Entrepreneurship,3.63,Edinburg,No,83,2019,Yes
62996452,Sophia,Robinson,Female,Civil,Transportation Engineering,Public Relations,2.01,Edinburg,No,74,2019,No
11491335,Carlos,King,Male,Civil,Geotechnical Engineering,Creative Writing,1.64,Edinburg,No,62,2019,No
86296850,Lillian,Brown,Female,Mechanical,Manufacturing Engineering,Data Analytics,3.53,Edinburg,Yes,68,2019,Yes
65202187,Sara,Jones,Female,Engineering,Industrial Engineering,Health Science,1.19,Brownsville,No,52,2019,No
41008400,Omar,Williams,Male,Medicine,Public Health,Cybersecurity,2.22,Harlingen,No,74,2019,No
20627562,Sebastian,Hill,Male,Civil,Urban Planning,Health Science,1.42,Brownsville,Yes,44,2019,No
67110852,Ravi,Gonzalez,Male,Mechanical,Thermodynamics,Foreign Language,2.99,Harlingen,No,69,2019,No
86047735,Oliver,Young,Male,Business,Finance,Communication,1.6,Edinburg,No,67,2019,No
68570475,Abigail,Perez,Female,Medicine,Biomedical Sciences,Cybersecurity,1.8,Brownsville,No,42,2019,No
85703599,Omar,Garcia,Male,Arts,Fine Arts,Sociology,3.28,Edinburg,No,78,2019,Yes
82308973,Ava,Singh,Female,Computers,Artificial Intelligence,Mathematics,3.35,Edinburg,No,87,2019,Yes
36953710,Alejandro,Hill,Male,Business,Management,Health Science,2.24,Edinburg,Yes,58,2019,Yes
48754466,Evelyn,Harris,Female,Engineering,Industrial Engineering,Creative Writing,2.96,Brownsville,Yes,64,2019,No
46565751,Amelia,Torres,Female,Arts,Music,Environmental Science,1.95,Harlingen,No,72,2019,No
53037013,Rahul,Moore,Male,Computers,Information Technology,Data Analytics,2.31,Brownsville,No,68,2019,No
35482283,Hannah,Sanchez,Female,Medicine,Public Health,Cybersecurity,3.48,Harlingen,No,73,2019,Yes
75758983,Ricardo,Lopez,Male,Medicine,Public Health,Film Studies,2.19,Edinburg,No,77,2019,No
97117776,Evelyn,Lewis,Female,Mechanical,Robotics,Creative Writing,2.12,Brownsville,No,63,2019,No
46096403,Ella,Scott,Female,Mechanical,Robotics,Foreign Language,2.1,Edinburg,No,51,2019,No
57877398,Eleanor,Allen,Female,Business,Economics,Mathematics,2.65,Brownsville,No,74,2019,No
81983872,Jackson,Shah,Male,Computers,Data Science,Journalism,2.37,Harlingen,No,78,2019,No
27246244,Amelia,Hernandez,Female,Computers,Artificial Intelligence,Sociology,1.73,Harlingen,No,51,2019,No
58765734,Ryan,Sanchez,Male,Engineering,Aerospace Engineering,Mathematics,2.14,Harlingen,Yes,63,2019,No
40841685,Oliver,Lewis,Male,Arts,Graphic Design,Political Science,1.24,Brownsville,Yes,51,2019,No
11713710,Charlotte,Brown,Female,Civil,Urban Planning,Spanish,3.85,Edinburg,Yes,77,2019,Yes
98688457,Luis,Chen,Male,Business,Marketing,Entrepreneurship,1.39,Edinburg,No,41,2019,No
77446553,Liam,Young,Male,Computers,Software Engineering,Data Analytics,3.8,Edinburg,Yes,88,2019,No
74686819,Alejandro,Kumar,Male,Business,Economics,Mathematics,3.51,Brownsville,No,82,2019,No
89573776,Nora,Robinson,Female,Engineering,Electrical Engineering,Environmental Science,2.83,Brownsville,No,69,2019,Yes
88529151,Noah,Kim,Male,Civil,Structural Engineering,Journalism,3.87,Brownsville,Yes,73,2019,Yes
78377822,Nora,Martinez,Female,Business,Finance,Foreign Language,3.06,Brownsville,Yes,66,2019,Yes
76817053,Scarlett,Brown,Female,Civil,Transportation Engineering,Spanish,3.92,Harlingen,No,86,2019,Yes
22714174,Sofia,Lopez,Female,Engineering,Chemical Engineering,Health Science,3.04,Harlingen,No,77,2019,Yes
71504383,Grace,King,Female,Civil,Structural Engineering,Public Relations,2.98,Harlingen,Yes,60,2019,Yes
73672412,Riley,Williams,Female,Mechanical,Manufacturing Engineering,Data Analytics,2.84,Harlingen,No,62,2019,No
44029606,Lillian,White,Female,Civil,Transportation Engineering,Project Management,2.89,Brownsville,No,87,2019,Yes
27509732,Chloe,Taylor,Female,Business,Human Resources,Health Science,3.88,Edinburg,No,90,2019,Yes
70361030,Layla,Wright,Female,Engineering,Biomedical Engineering,Cybersecurity,3.29,Harlingen,Yes,64,2019,No
95651656,Mei,Gonzalez,Female,Civil,Geotechnical Engineering,Project Management,3.27,Edinburg,Yes,64,2019,Yes
68133704,Ryan,White,Male,Civil,Urban Planning,Environmental Science,3.47,Brownsville,Yes,67,2019,Yes
51243027,Jordan,Wilson,Male,Civil,Environmental Engineering,Foreign Language,1.77,Brownsville,No,71,2019,No
29233963,Sebastian,Shah,Male,Arts,English Literature,Foreign Language,2.38,Edinburg,Yes,78,2019,No
41422109,Luis,Wright,Male,Medicine,Pharmacy,Political Science,3.47,Brownsville,Yes,93,2019,No
21589455,Amelia,Jones,Female,Computers,Cybersecurity,Sociology,2.62,Harlingen,Yes,71,2019,No
34911245,Evelyn,Young,Female,Computers,Software Engineering,Psychology,3.51,Harlingen,Yes,96,2019,Yes
13043432,Scarlett,Martinez,Female,Medicine,Public Health,Communication,3.21,Harlingen,No,66,2019,Yes
97997345,Eleanor,Kumar,Female,Arts,Music,Statistics,3.74,Edinburg,Yes,100,2019,Yes
48806853,Harper,Taylor,Female,Arts,Theater,Project Management,1.88,Edinburg,No,58,2019,No
94686432,Layla,Wilson,Female,Arts,Theater,Film Studies,3.62,Edinburg,Yes,76,2019,No
58614419,Diego,Miller,Male,Engineering,Aerospace Engineering,Foreign Language,2.77,Harlingen,Yes,74,2019,Yes
92140754,Penelope,Jones,Female,Civil,Urban Planning,Health Science,3.78,Harlingen,Yes,91,2019,Yes
11046581,Ryan,Brown,Male,Business,Accounting,Cybersecurity,3.47,Edinburg,No,75,2019,No
70429147,Sophia,Kumar,Female,Business,Finance,Foreign Language,3.89,Edinburg,Yes,93,2019,Yes
85847948,Priya,Martin,Female,Computers,Software Engineering,Spanish,2.03,Edinburg,Yes,53,2019,No
78546370,Charlotte,Hernandez,Female,Computers,Artificial Intelligence,Journalism,2.05,Brownsville,Yes,68,2019,No
11107771,Jin,Sharma,Male,Computers,Information Technology,Mathematics,1.77,Edinburg,No,70,2019,No
93531580,Alexander,Sharma,Male,Business,Management,Public Relations,2.77,Harlingen,No,77,2019,Yes
85895158,Jackson,Jones,Male,Civil,Urban Planning,Communication,2.13,Brownsville,No,60,2019,No
93124663,Oliver,Lopez,Male,Civil,Urban Planning,Political Science,3.29,Harlingen,No,85,2019,Yes
87523214,Wei,Hill,Male,Computers,Information Technology,Public Relations,2.98,Edinburg,No,66,2019,No
45453899,Ahmed,Gonzalez,Male,Civil,Geotechnical Engineering,Public Relations,2.21,Harlingen,Yes,68,2019,No
18247254,Miguel,Kim,Male,Mechanical,Thermodynamics,Sociology,2.44,Edinburg,No,74,2019,No
70797632,James,Sharma,Male,Civil,Geotechnical Engineering,Public Relations,1.67,Harlingen,Yes,46,2019,No
74387554,Henry,Nguyen,Male,Arts,Theater,Foreign Language,2.38,Edinburg,Yes,60,2019,Yes
58156160,Henry,Park,Male,Business,Accounting,Creative Writing,3.29,Harlingen,No,81,2019,Yes
21925807,Harper,Taylor,Female,Engineering,Chemical Engineering,Mathematics,2.6,Harlingen,Yes,69,2019,No
64509373,Eleanor,Flores,Female,Engineering,Biomedical Engineering,Political Science,1.06,Edinburg,No,37,2019,No
80845462,Miguel,Thompson,Male,Arts,Graphic Design,Public Relations,3.93,Edinburg,No,87,2019,Yes
85617991,Penelope,Park,Female,Mechanical,Robotics,Entrepreneurship,2.27,Edinburg,Yes,73,2019,No
53614559,Lucas,King,Male,Civil,Urban Planning,Journalism,3.31,Harlingen,Yes,93,2019,Yes
67031055,Abigail,Miller,Female,Business,Marketing,Entrepreneurship,2.68,Harlingen,Yes,85,2019,No
84291011,Camila,Torres,Female,Medicine,Pre-Medicine,Film Studies,1.43,Brownsville,Yes,57,2019,No
71080400,Lucas,Miller,Male,Civil,Structural Engineering,Environmental Science,3.38,Brownsville,Yes,90,2019,Yes
14097035,Nathan,Lee,Male,Mechanical,Manufacturing Engineering,Mathematics,1.54,Harlingen,Yes,38,2019,No
39832953,Camila,Singh,Female,Arts,Fine Arts,Creative Writing,3.59,Harlingen,Yes,98,2019,Yes
80283336,Eleanor,Harris,Female,Business,Human Resources,Mathematics,3.69,Harlingen,Yes,84,2019,Yes
39915875,Chloe,White,Female,Business,Marketing,Public Relations,1.13,Brownsville,No,42,2019,No
54758146,Ravi,Martin,Male,Mechanical,Robotics,Public Relations,3.21,Edinburg,No,78,2019,No
33225230,Victoria,Johnson,Female,Computers,Data Science,Statistics,2.6,Edinburg,No,74,2019,Yes
76506064,Ravi,Young,Male,Mechanical,Thermodynamics,Public Relations,2.63,Harlingen,No,55,2019,No
70955591,Carlos,Anderson,Male,Arts,Music,Political Science,1.88,Harlingen,No,68,2019,No
55833260,Aiden,Anderson,Male,Business,Human Resources,Spanish,2.68,Harlingen,No,82,2019,No
80018776,Abigail,Kim,Female,Business,Entrepreneurship,Statistics,2.98,Harlingen,No,77,2019,No
24239428,Scarlett,Davis,Female,Engineering,Industrial Engineering,Foreign Language,2.67,Edinburg,No,76,2019,Yes
36108908,Ryan,Scott,Male,Mechanical,Robotics,Creative Writing,3.75,Edinburg,Yes,82,2019,Yes
51541055,Arjun,Rodriguez,Male,Medicine,Biomedical Sciences,Statistics,2.59,Brownsville,No,60,2019,No
70720097,Scarlett,Kim,Female,Engineering,Aerospace Engineering,Spanish,1.23,Brownsville,No,48,2019,No
15688192,Marcus,Martinez,Male,Mechanical,Automotive Engineering,Environmental Science,3.07,Brownsville,Yes,86,2019,Yes
63871848,Olivia,Torres,Female,Engineering,Chemical Engineering,Public Relations,3.0,Brownsville,No,82,2019,Yes
17360759,Omar,Martinez,Male,Engineering,Electrical Engineering,Creative Writing,1.61,Harlingen,No,63,2019,No
87974816,Rahul,Hernandez,Male,Engineering,Chemical Engineering,Entrepreneurship,1.52,Brownsville,Yes,43,2019,No
94682661,Lucas,Lopez,Male,Medicine,Public Health,Journalism,3.47,Edinburg,Yes,68,2019,Yes
29801656,Daniel,Brown,Male,Civil,Geotechnical Engineering,Health Science,2.68,Edinburg,Yes,78,2019,No
92119775,Miguel,Hill,Male,Computers,Information Technology,Psychology,3.35,Harlingen,No,70,2019,Yes
84543057,Olivia,Martin,Female,Arts,Theater,Foreign Language,2.39,Brownsville,No,71,2019,Yes
86098340,Carlos,Robinson,Male,Arts,Theater,Health Science,2.12,Brownsville,Yes,76,2019,No
89570731,Alejandro,Chen,Male,Medicine,Nursing,Political Science,1.98,Harlingen,No,52,2019,No
66766437,Sara,Moore,Female,Mechanical,HVAC Engineering,Statistics,3.47,Edinburg,Yes,67,2019,No
44998475,Luna,Thompson,Female,Business,Marketing,Communication,3.38,Edinburg,No,69,2019,No
19264959,Henry,Miller,Male,Medicine,Pharmacy,Foreign Language,3.58,Brownsville,No,71,2019,Yes
69623143,Elizabeth,Thomas,Female,Mechanical,Automotive Engineering,Entrepreneurship,1.38,Harlingen,Yes,37,2019,No
90514728,Abigail,Thomas,Female,Computers,Computer Science,Foreign Language,3.0,Brownsville,No,88,2019,Yes
66365211,Riley,Hernandez,Female,Mechanical,Manufacturing Engineering,Mathematics,3.83,Brownsville,Yes,77,2019,Yes
28007197,Ella,Sharma,Female,Engineering,Biomedical Engineering,Ethics,2.73,Harlingen,Yes,81,2019,No
55734852,Nora,Young,Female,Civil,Structural Engineering,Psychology,1.12,Brownsville,Yes,34,2019,No
45308120,Michael,Nguyen,Male,Arts,History,Political Science,2.7,Brownsville,No,80,2019,No
69193355,Sara,Allen,Female,Mechanical,Automotive Engineering,Communication,2.68,Harlingen,No,66,2019,Yes
25377211,Ana,Williams,Female,Civil,Urban Planning,Communication,3.71,Brownsville,Yes,81,2019,Yes
64759408,Alejandro,Taylor,Male,Business,Management,Entrepreneurship,3.34,Brownsville,Yes,82,2019,Yes
97013448,Ana,Perez,Female,Engineering,Industrial Engineering,Political Science,1.59,Brownsville,No,54,2019,No
20862392,Rahul,Young,Male,Business,Economics,Sociology,1.25,Harlingen,Yes,45,2019,No
94842470,Elijah,Clark,Male,Engineering,Chemical Engineering,Mathematics,3.07,Harlingen,No,72,2019,Yes
33027617,Sofia,Hernandez,Female,Business,Management,Spanish,3.44,Brownsville,Yes,83,2019,Yes
34351705,Mateo,Gonzalez,Male,Mechanical,Automotive Engineering,Creative Writing,3.77,Harlingen,No,77,2019,Yes
60589521,Zoey,Robinson,Female,Medicine,Pre-Medicine,Project Management,2.61,Brownsville,No,59,2019,Yes
65179448,Luis,Anderson,Male,Civil,Structural Engineering,Political Science,3.53,Edinburg,No,84,2019,Yes
95897483,Zoey,Brown,Female,Medicine,Pharmacy,Leadership Studies,2.98,Brownsville,Yes,76,2019,No
88017266,Sebastian,Hill,Male,Computers,Cybersecurity,Journalism,2.46,Harlingen,No,69,2019,No
69848799,Oliver,Lewis,Male,Engineering,Industrial Engineering,Political Science,3.75,Brownsville,Yes,93,2019,Yes
14176115,Ava,Brown,Female,Business,Accounting,Ethics,1.53,Harlingen,No,37,2019,No
58167017,Ana,Gonzalez,Female,Business,Economics,Public Relations,2.01,Harlingen,Yes,65,2019,Yes
92019912,Valentina,Kumar,Female,Engineering,Chemical Engineering,Ethics,2.84,Harlingen,No,64,2019,No
92956519,Mason,Sanchez,Male,Civil,Geotechnical Engineering,Spanish,1.12,Brownsville,Yes,55,2019,No
28393613,Elizabeth,Sanchez,Female,Arts,Theater,Cybersecurity,2.05,Brownsville,Yes,68,2019,No
97763573,Olivia,Thomas,Female,Mechanical,Manufacturing Engineering,Ethics,2.91,Edinburg,Yes,61,2019,Yes
88136845,Liam,Taylor,Male,Engineering,Chemical Engineering,Communication,2.78,Harlingen,Yes,75,2019,Yes
12107554,Valentina,Clark,Female,Medicine,Biomedical Sciences,Psychology,2.2,Harlingen,No,55,2019,No
43497241,Sophia,Anderson,Female,Arts,Music,Data Analytics,2.3,Harlingen,No,60,2019,No
43822047,Luis,Gonzalez,Male,Arts,Philosophy,Film Studies,2.24,Edinburg,Yes,71,2019,No
37935552,Lucia,Sanchez,Female,Business,Marketing,Communication,3.15,Brownsville,Yes,78,2019,Yes
18927541,Fatima,Wilson,Female,Arts,English Literature,Data Analytics,3.01,Brownsville,Yes,62,2019,No
46344556,Madison,Sharma,Female,Engineering,Aerospace Engineering,Creative Writing,2.68,Brownsville,No,68,2019,Yes
36418320,Diego,Walker,Male,Arts,English Literature,Cybersecurity,3.27,Brownsville,No,64,2019,No
77393832,Ana,Singh,Female,Medicine,Public Health,Health Science,3.43,Harlingen,Yes,86,2019,Yes
66198164,Scarlett,Wright,Female,Engineering,Industrial Engineering,Journalism,2.82,Edinburg,Yes,76,2019,Yes
39309864,Amelia,Robinson,Female,Civil,Urban Planning,Leadership Studies,2.31,Edinburg,Yes,59,2019,No
23228160,William,Sanchez,Male,Business,Finance,Spanish,3.01,Harlingen,No,81,2019,No
61324669,Valentina,Wang,Female,Medicine,Biomedical Sciences,Leadership Studies,3.6,Brownsville,No,95,2019,Yes
90021648,Mei,Chen,Female,Civil,Environmental Engineering,Health Science,3.27,Brownsville,Yes,79,2019,Yes
10793030,Alexander,Scott,Male,Engineering,Industrial Engineering,Psychology,1.79,Edinburg,No,64,2019,No
92374572,Ava,Martinez,Female,Mechanical,Manufacturing Engineering,Statistics,2.18,Edinburg,No,75,2019,No
10737901,Wei,Choi,Male,Business,Human Resources,Political Science,2.32,Edinburg,Yes,58,2019,Yes
10699762,Lucas,Clark,Male,Arts,Theater,Creative Writing,3.43,Edinburg,Yes,66,2019,Yes
17299588,Kai,Jackson,Male,Medicine,Public Health,Environmental Science,3.67,Brownsville,No,100,2019,Yes
23911341,Mei,Singh,Female,Civil,Transportation Engineering,Public Relations,2.34,Brownsville,Yes,51,2019,No
78555046,Charlotte,Jackson,Female,Medicine,Pharmacy,Foreign Language,2.21,Brownsville,Yes,65,2019,No
86070086,Olivia,Johnson,Female,Business,Management,Film Studies,2.83,Edinburg,Yes,70,2019,No
61151662,Camila,Moore,Female,Engineering,Industrial Engineering,Statistics,2.95,Harlingen,Yes,87,2019,No
24520302,Michael,Miller,Male,Medicine,Pre-Medicine,Leadership Studies,1.53,Edinburg,No,57,2019,No
81450616,Isabella,Johnson,Female,Medicine,Public Health,Public Relations,2.24,Edinburg,No,59,2019,No
85079872,Hannah,Flores,Female,Computers,Computer Science,Journalism,2.97,Edinburg,No,75,2019,No
55614083,Maria,Flores,Female,Medicine,Pre-Medicine,Spanish,1.53,Harlingen,Yes,51,2019,No
42283499,Henry,Jones,Male,Medicine,Biomedical Sciences,Cybersecurity,2.22,Edinburg,Yes,68,2019,Yes
89671526,Sofia,Torres,Female,Arts,Music,Communication,3.04,Edinburg,Yes,72,2019,Yes
91425055,Hannah,King,Female,Computers,Information Technology,Ethics,3.23,Brownsville,No,65,2019,No
67778135,Rahul,Singh,Male,Business,Human Resources,Journalism,2.01,Edinburg,Yes,52,2019,No
54810209,Wei,Ramirez,Male,Medicine,Biomedical Sciences,Cybersecurity,3.07,Harlingen,No,64,2019,Yes
94266639,Riley,Rodriguez,Female,Arts,Music,Mathematics,2.87,Brownsville,No,70,2019,No
41756058,Sofia,Patel,Female,Computers,Data Science,Sociology,2.4,Harlingen,Yes,53,2019,No
91603583,Liam,Smith,Male,Computers,Cybersecurity,Cybersecurity,2.89,Edinburg,No,62,2019,Yes
18809856,Eleanor,Torres,Female,Mechanical,Manufacturing Engineering,Cybersecurity,3.35,Brownsville,Yes,70,2019,No
39220814,Penelope,Wright,Female,Business,Finance,Sociology,2.44,Edinburg,No,81,2019,Yes
49043236,Nora,Torres,Female,Mechanical,Automotive Engineering,Sociology,1.68,Harlingen,No,68,2019,No
55413181,Ravi,Rodriguez,Male,Engineering,Biomedical Engineering,Psychology,3.01,Edinburg,No,72,2019,No
83441887,Benjamin,White,Male,Medicine,Nursing,Health Science,2.82,Brownsville,Yes,87,2019,No
97799360,Wei,Gonzalez,Male,Medicine,Biomedical Sciences,Journalism,1.16,Harlingen,No,38,2019,No
77387525,Alejandro,Wang,Male,Business,Marketing,Leadership Studies,2.03,Brownsville,No,72,2019,No
71919257,Miguel,King,Male,Engineering,Electrical Engineering,Psychology,2.25,Harlingen,Yes,56,2019,No
68279233,Sara,Shah,Female,Civil,Geotechnical Engineering,Journalism,2.8,Brownsville,Yes,81,2019,Yes
53797366,Olivia,Martinez,Female,Business,Marketing,Data Analytics,2.66,Harlingen,No,78,2019,No
40101159,Mason,Park,Male,Business,Human Resources,Data Analytics,2.77,Brownsville,Yes,82,2019,No
16558681,Arjun,Brown,Male,Arts,Theater,Environmental Science,2.42,Edinburg,No,58,2019,No
23490159,Daniel,Moore,Male,Civil,Transportation Engineering,Film Studies,1.9,Edinburg,No,54,2019,No
15910121,Alejandro,Garcia,Male,Civil,Urban Planning,Entrepreneurship,2.93,Brownsville,Yes,64,2019,No
98953096,Charlotte,Taylor,Female,Engineering,Chemical Engineering,Creative Writing,3.78,Brownsville,No,74,2019,Yes
95777747,Kai,Robinson,Male,Engineering,Industrial Engineering,Cybersecurity,2.82,Edinburg,No,72,2019,Yes
29319405,Elizabeth,Davis,Female,Mechanical,Thermodynamics,Spanish,2.12,Harlingen,No,55,2019,No
73968103,Lily,Brown,Female,Computers,Artificial Intelligence,Project Management,3.14,Brownsville,No,63,2019,No
32903076,Ava,Moore,Female,Mechanical,Thermodynamics,Leadership Studies,3.08,Brownsville,No,81,2019,Yes
36373515,Abigail,Nguyen,Female,Medicine,Nursing,Political Science,3.45,Harlingen,Yes,76,2019,Yes
66901272,James,Wilson,Male,Engineering,Aerospace Engineering,Psychology,1.82,Harlingen,No,64,2019,No
64587228,Lily,Shah,Female,Arts,Graphic Design,Film Studies,2.08,Edinburg,Yes,55,2019,No
37515221,Lucas,Jones,Male,Computers,Cybersecurity,Political Science,2.11,Brownsville,Yes,67,2019,Yes
22680729,Isabella,Wilson,Female,Arts,Fine Arts,Mathematics,3.18,Edinburg,No,92,2019,Yes
68830454,Luna,Thompson,Female,Arts,Fine Arts,Spanish,2.67,Edinburg,Yes,73,2019,Yes
19891681,Mateo,Martin,Male,Engineering,Biomedical Engineering,Mathematics,3.86,Harlingen,No,100,2019,Yes
93146685,Lily,Wright,Female,Computers,Computer Science,Film Studies,2.02,Edinburg,No,54,2019,No
80962097,Madison,Park,Female,Civil,Geotechnical Engineering,Data Analytics,3.0,Edinburg,Yes,66,2019,No
81564157,Marcus,Hill,Male,Medicine,Pharmacy,Communication,3.08,Harlingen,No,89,2019,Yes
40049108,Layla,Torres,Female,Arts,History,Film Studies,2.31,Edinburg,No,56,2019,Yes
83953192,Lucas,Lee,Male,Mechanical,Thermodynamics,Sociology,2.55,Brownsville,Yes,69,2019,No
80130630,Sophia,Jones,Female,Civil,Environmental Engineering,Entrepreneurship,2.8,Edinburg,No,79,2019,No
88549630,Eleanor,Nguyen,Female,Arts,English Literature,Sociology,2.95,Harlingen,No,72,2019,No
87756910,Diego,Thompson,Male,Engineering,Industrial Engineering,Environmental Science,3.11,Edinburg,Yes,70,2019,No
37331143,Elizabeth,Torres,Female,Civil,Geotechnical Engineering,Leadership Studies,2.86,Harlingen,Yes,70,2019,Yes
13144197,Ravi,White,Male,Medicine,Biomedical Sciences,Public Relations,3.52,Brownsville,Yes,97,2019,Yes
32293508,Riley,Walker,Female,Business,Entrepreneurship,Entrepreneurship,2.95,Edinburg,Yes,63,2019,No
95378296,Elijah,King,Male,Mechanical,Thermodynamics,Environmental Science,2.9,Brownsville,Yes,86,2019,No
72585570,Omar,Chen,Male,Arts,Music,Spanish,2.86,Edinburg,Yes,63,2019,No
61451748,Emily,Smith,Female,Arts,Music,Data Analytics,3.42,Harlingen,Yes,79,2019,Yes
93463255,Alexander,Walker,Male,Medicine,Biomedical Sciences,Ethics,3.02,Brownsville,No,64,2019,Yes
32740011,Camila,Sanchez,Female,Mechanical,Robotics,Sociology,2.15,Harlingen,No,66,2019,Yes
38757681,Ella,Miller,Female,Computers,Information Technology,Spanish,2.22,Harlingen,Yes,71,2019,No
10504144,Jin,Walker,Male,Business,Entrepreneurship,Psychology,2.94,Brownsville,No,72,2019,No
79662787,Wei,Patel,Male,Business,Finance,Project Management,3.65,Brownsville,Yes,72,2019,Yes
39745972,Mia,Nguyen,Female,Business,Entrepreneurship,Communication,3.0,Brownsville,No,86,2019,Yes
47620208,Miguel,Garcia,Male,Civil,Transportation Engineering,Psychology,3.66,Brownsville,No,73,2019,No
67540910,Jackson,Jones,Male,Mechanical,Thermodynamics,Film Studies,3.2,Edinburg,No,88,2019,No
11039009,Kai,Young,Male,Civil,Transportation Engineering,Foreign Language,3.67,Brownsville,No,75,2019,No
45046632,Liam,Scott,Male,Mechanical,Thermodynamics,Journalism,2.84,Edinburg,No,66,2019,Yes
56468159,Jack,Choi,Male,Business,Marketing,Project Management,3.97,Brownsville,Yes,94,2019,Yes
16102959,Olivia,Patel,Female,Civil,Environmental Engineering,Leadership Studies,2.63,Brownsville,No,77,2019,Yes
82439828,Aiden,Brown,Male,Civil,Transportation Engineering,Journalism,2.09,Harlingen,No,60,2019,No
73953419,Liam,Nguyen,Male,Engineering,Aerospace Engineering,Creative Writing,2.08,Edinburg,No,56,2019,No
46044427,Lucia,Wang,Female,Engineering,Aerospace Engineering,Political Science,2.55,Brownsville,Yes,57,2019,Yes
