student_id,first_name,last_name,sex,department,major,minor,gpa,location,commute,high_school_score,year,graduated_in_4_years
36099835,Lily,King,Female,Arts,History,Statistics,2.99,Brownsville,Yes,62,2023,Yes
96872363,Scarlett,Jones,Female,Civil,Structural Engineering,Ethics,1.83,Edinburg,No,59,2023,No
12968898,Sebastian,Torres,Male,Engineering,Aerospace Engineering,Project Management,1.63,Brownsville,Yes,51,2023,No
23914671,Arjun,Anderson,Male,Engineering,Electrical Engineering,Project Management,2.64,Brownsville,Yes,84,2023,Yes
21189919,Ricardo,Johnson,Male,Engineering,Biomedical Engineering,Health Science,3.26,Brownsville,No,79,2023,No
90435404,Olivia,Garcia,Female,Business,Finance,Leadership Studies,2.29,Brownsville,Yes,71,2023,No
73047890,Mei,Garcia,Female,Civil,Transportation Engineering,Statistics,1.0,Brownsville,No,57,2023,No
94256078,Fatima,Smith,Female,Civil,Geotechnical Engineering,Leadership Studies,1.11,Edinburg,No,44,2023,No
52672495,Victoria,Allen,Female,Computers,Artificial Intelligence,Foreign Language,2.83,Harlingen,Yes,85,2023,Yes
63505469,Sofia,Lopez,Female,Arts,Music,Psychology,3.89,Brownsville,No,100,2023,Yes
16929126,Diego,Smith,Male,Medicine,Public Health,Journalism,3.69,Harlingen,No,72,2023,Yes
73832237,Riley,Chen,Female,Medicine,Biomedical Sciences,Project Management,2.04,Brownsville,No,56,2023,No
50126064,Lillian,Anderson,Female,Engineering,Chemical Engineering,Ethics,3.72,Edinburg,Yes,88,2023,Yes
75583661,Ricardo,Flores,Male,Civil,Structural Engineering,Statistics,3.92,Edinburg,No,91,2023,Yes
76075021,Sophia,Thomas,Female,Business,Entrepreneurship,Entrepreneurship,1.4,Harlingen,No,54,2023,No
10104929,Sophia,Thomas,Female,Computers,Computer Science,Project Management,3.69,Edinburg,Yes,83,2023,Yes
60111519,Evelyn,Thomas,Female,Business,Finance,Sociology,1.51,Edinburg,Yes,40,2023,No
34710413,Camila,Miller,Female,Medicine,Public Health,Public Relations,2.25,Harlingen,No,73,2023,Yes
67478851,Ana,Garcia,Female,Computers,Artificial Intelligence,Psychology,2.73,Harlingen,No,69,2023,Yes
32894364,Hannah,Thompson,Female,Computers,Artificial Intelligence,Journalism,3.36,Brownsville,Yes,86,2023,Yes
45388703,Harper,Moore,Female,Civil,Geotechnical Engineering,Environmental Science,2.2,Brownsville,No,77,2023,Yes
27840660,Jordan,Allen,Male,Civil,Geotechnical Engineering,Creative Writing,3.21,Harlingen,No,82,2023,Yes
12817320,Abigail,Singh,Female,Arts,Graphic Design,Film Studies,3.46,Edinburg,Yes,88,2023,No
49302513,Diego,Lewis,Male,Arts,Theater,Political Science,3.18,Harlingen,No,92,2023,No
33368782,Priya,Hill,Female,Arts,Music,Foreign Language,2.29,Edinburg,No,68,2023,No
87740483,Ella,Anderson,Female,Business,Economics,Political Science,3.91,Brownsville,Yes,100,2023,Yes
51114905,Ricardo,Garcia,Male,Civil,Transportation Engineering,Health Science,2.48,Brownsville,No,58,2023,No
90797335,Ella,White,Female,Civil,Structural Engineering,Health Science,1.99,Harlingen,Yes,58,2023,No
68375616,Riley,Davis,Female,Mechanical,Thermodynamics,Spanish,3.9,Brownsville,Yes,99,2023,Yes
30373970,Owen,King,Male,Medicine,Pharmacy,Sociology,3.49,Edinburg,No,81,2023,Yes
67769537,Ryan,Park,Male,Engineering,Electrical Engineering,Film Studies,1.56,Harlingen,No,53,2023,No
59930773,Luis,Kim,Male,Computers,Software Engineering,Foreign Language,3.4,Edinburg,Yes,88,2023,Yes
40231690,Zoey,Shah,Female,Computers,Artificial Intelligence,Public Relations,3.6,Brownsville,Yes,95,2023,Yes
97323406,Noah,Wilson,Male,Arts,Philosophy,Cybersecurity,1.69,Edinburg,No,42,2023,No
69133900,Emma,Choi,Female,Computers,Artificial Intelligence,Entrepreneurship,2.2,Brownsville,Yes,60,2023,No
31447625,Ethan,Clark,Male,Arts,Fine Arts,Cybersecurity,2.78,Harlingen,No,68,2023,No
67080946,Emma,Patel,Female,Medicine,Nursing,Foreign Language,2.6,Harlingen,Yes,62,2023,Yes
96962137,Ethan,Shah,Male,Business,Economics,Creative Writing,2.15,Edinburg,No,55,2023,Yes
98899360,Jordan,Shah,Male,Business,Marketing,Foreign Language,3.15,Brownsville,No,87,2023,Yes
52914982,Michael,Wang,Male,Medicine,Public Health,Ethics,2.9,Brownsville,Yes,80,2023,Yes
45660864,Mia,Wang,Female,Mechanical,Robotics,Data Analytics,2.81,Brownsville,Yes,75,2023,No
74926629,Emily,Kim,Female,Mechanical,Robotics,Project Management,2.12,Brownsville,Yes,76,2023,No
79029724,Victoria,Davis,Female,Computers,Cybersecurity,Cybersecurity,2.85,Harlingen,No,80,2023,Yes
31689922,Camila,Sharma,Female,Business,Management,Environmental Science,2.95,Harlingen,No,84,2023,Yes
50293122,Alexander,Smith,Male,Civil,Geotechnical Engineering,Sociology,2.67,Edinburg,Yes,57,2023,No
41981778,Ananya,Gonzalez,Female,Mechanical,Thermodynamics,Ethics,3.43,Brownsville,No,74,2023,Yes
42247599,Lily,Hill,Female,Computers,Software Engineering,Psychology,2.32,Brownsville,Yes,53,2023,No
83708838,Zoey,Lopez,Female,Civil,Geotechnical Engineering,Entrepreneurship,2.54,Brownsville,No,66,2023,No
71190249,Logan,Taylor,Male,Computers,Artificial Intelligence,Project Management,1.11,Brownsville,No,32,2023,No
43755939,Michael,Smith,Male,Engineering,Industrial Engineering,Journalism,2.29,Edinburg,No,50,2023,No
94698235,Daniel,Martin,Male,Arts,Fine Arts,Project Management,3.36,Harlingen,No,91,2023,No
33392149,James,Wright,Male,Computers,Information Technology,Foreign Language,3.74,Brownsville,No,74,2023,Yes
82063551,Carlos,White,Male,Business,Management,Creative Writing,2.03,Brownsville,No,60,2023,No
52925413,Jordan,Martinez,Male,Mechanical,HVAC Engineering,Creative Writing,2.53,Edinburg,Yes,82,2023,Yes
63747896,Riley,Sanchez,Female,Engineering,Aerospace Engineering,Entrepreneurship,3.67,Harlingen,No,92,2023,Yes
89965798,Jack,Thompson,Male,Civil,Urban Planning,Creative Writing,2.52,Harlingen,Yes,62,2023,Yes
63346091,Carlos,Harris,Male,Arts,Music,Environmental Science,3.77,Harlingen,Yes,82,2023,No
15844483,Lillian,Robinson,Female,Engineering,Electrical Engineering,Project Management,3.25,Edinburg,Yes,63,2023,Yes
29128154,Maria,Miller,Female,Civil,Environmental Engineering,Environmental Science,2.41,Harlingen,No,63,2023,No
88052832,Samuel,Ramirez,Male,Arts,Graphic Design,Film Studies,2.53,Harlingen,Yes,69,2023,Yes
13738127,Ananya,Choi,Female,Arts,English Literature,Project Management,1.65,Harlingen,Yes,56,2023,No
45999975,Luis,Miller,Male,Arts,Graphic Design,Cybersecurity,2.8,Harlingen,Yes,57,2023,No
59014765,Kai,Kim,Male,Mechanical,Manufacturing Engineering,Leadership Studies,3.62,Harlingen,Yes,92,2023,Yes
83862448,Arjun,Miller,Male,Computers,Cybersecurity,Environmental Science,2.02,Edinburg,No,55,2023,No
79242067,Nathan,Chen,Male,Computers,Software Engineering,Statistics,3.97,Brownsville,No,91,2023,Yes
73248206,Olivia,Park,Female,Civil,Transportation Engineering,Ethics,3.74,Edinburg,Yes,92,2023,Yes
97832271,Daniel,Davis,Male,Arts,Theater,Political Science,2.73,Brownsville,Yes,70,2023,Yes
62881159,Alexander,Taylor,Male,Civil,Structural Engineering,Leadership Studies,3.81,Harlingen,No,92,2023,Yes
36558202,Harper,Jones,Female,Medicine,Biomedical Sciences,Health Science,2.01,Harlingen,Yes,68,2023,No
38993490,Lily,White,Female,Medicine,Nursing,Environmental Science,2.68,Harlingen,Yes,64,2023,No
74860349,Mei,Thompson,Female,Medicine,Pharmacy,Statistics,3.68,Harlingen,No,91,2023,Yes
36755154,Emily,Sharma,Female,Engineering,Biomedical Engineering,Project Management,1.48,Brownsville,Yes,49,2023,No
36032855,James,White,Male,Civil,Transportation Engineering,Psychology,3.7,Harlingen,Yes,74,2023,Yes
87502868,Henry,Walker,Male,Medicine,Pharmacy,Cybersecurity,2.59,Brownsville,No,53,2023,Yes
44747338,Zoey,Flores,Female,Mechanical,Thermodynamics,Sociology,2.78,Edinburg,No,66,2023,No
37799765,Evelyn,Wang,Female,Arts,Fine Arts,Creative Writing,2.45,Edinburg,No,81,2023,No
54820008,Henry,Miller,Male,Arts,Graphic Design,Health Science,2.62,Edinburg,Yes,64,2023,Yes
38276022,Scarlett,Davis,Female,Computers,Information Technology,Public Relations,2.66,Harlingen,Yes,82,2023,No
80576265,Penelope,Chen,Female,Mechanical,Automotive Engineering,Political Science,3.26,Brownsville,No,90,2023,Yes
26925220,Lucia,Park,Female,Mechanical,Thermodynamics,Ethics,2.83,Edinburg,No,60,2023,Yes
88147538,Lily,Harris,Female,Medicine,Public Health,Creative Writing,2.02,Brownsville,Yes,73,2023,Yes
42621934,Jin,Lewis,Male,Arts,Music,Ethics,3.0,Brownsville,No,60,2023,Yes
90320419,Lucia,Garcia,Female,Business,Finance,Sociology,2.19,Edinburg,Yes,76,2023,No
33840081,Jin,Lee,Male,Civil,Geotechnical Engineering,Ethics,3.54,Edinburg,Yes,92,2023,Yes
13438249,Lucia,Garcia,Female,Engineering,Electrical Engineering,Communication,3.92,Harlingen,No,95,2023,Yes
16474314,Nathan,Hill,Male,Arts,Theater,Creative Writing,2.68,Edinburg,Yes,57,2023,Yes
25954578,Kai,Kim,Male,Civil,Geotechnical Engineering,Journalism,2.62,Brownsville,Yes,72,2023,Yes
92152663,Evelyn,Patel,Female,Engineering,Industrial Engineering,Data Analytics,1.81,Edinburg,No,64,2023,No
77145285,Benjamin,Lewis,Male,Medicine,Biomedical Sciences,Communication,2.98,Edinburg,Yes,66,2023,No
27045532,Layla,Kim,Female,Medicine,Pharmacy,Environmental Science,1.25,Harlingen,No,49,2023,No
88041753,Emily,Ramirez,Female,Computers,Artificial Intelligence,Health Science,2.21,Harlingen,Yes,53,2023,No
98314686,Valentina,Scott,Female,Engineering,Biomedical Engineering,Political Science,1.56,Harlingen,Yes,45,2023,No
63937532,Victoria,Garcia,Female,Computers,Computer Science,Project Management,2.82,Brownsville,No,59,2023,No
36833869,Eleanor,Choi,Female,Business,Accounting,Political Science,2.95,Harlingen,No,76,2023,No
89317481,Sebastian,Hernandez,Male,Business,Marketing,Public Relations,2.89,Edinburg,Yes,88,2023,No
89221606,Daniel,Chen,Male,Computers,Computer Science,Project Management,3.89,Edinburg,No,77,2023,Yes
13815704,Zoey,Wright,Female,Computers,Software Engineering,Leadership Studies,3.98,Harlingen,No,85,2023,Yes
59756805,Sophia,Wilson,Female,Mechanical,HVAC Engineering,Communication,3.08,Harlingen,No,83,2023,Yes
16087430,William,Patel,Male,Medicine,Pre-Medicine,Public Relations,2.67,Edinburg,No,63,2023,Yes
82344207,Lucas,Nguyen,Male,Computers,Artificial Intelligence,Creative Writing,2.7,Edinburg,Yes,59,2023,No
61512305,Priya,Lewis,Female,Medicine,Biomedical Sciences,Communication,3.94,Edinburg,No,92,2023,Yes
56950109,Logan,Kim,Male,Engineering,Electrical Engineering,Creative Writing,2.02,Harlingen,No,62,2023,Yes
78598269,Rahul,Martinez,Male,Business,Marketing,Communication,3.83,Brownsville,No,86,2023,Yes
69767480,Abigail,Ramirez,Female,Arts,Graphic Design,Statistics,2.14,Brownsville,Yes,61,2023,Yes
59505952,Wei,Allen,Male,Civil,Transportation Engineering,Environmental Science,3.19,Brownsville,No,81,2023,No
44954802,Mason,Lee,Male,Medicine,Biomedical Sciences,Sociology,3.32,Edinburg,Yes,70,2023,No
54602508,Chloe,Miller,Female,Civil,Urban Planning,Environmental Science,2.59,Harlingen,No,83,2023,No
30235696,Owen,Jones,Male,Mechanical,Thermodynamics,Spanish,2.37,Brownsville,Yes,72,2023,No
20707700,Emily,Jackson,Female,Medicine,Pre-Medicine,Communication,2.87,Brownsville,Yes,88,2023,No
95196663,Valentina,Williams,Female,Mechanical,Automotive Engineering,Journalism,2.31,Harlingen,No,63,2023,No
93343959,Ethan,Moore,Male,Arts,Graphic Design,Creative Writing,3.23,Harlingen,Yes,88,2023,Yes
27160488,Rahul,Clark,Male,Civil,Environmental Engineering,Cybersecurity,3.87,Brownsville,No,85,2023,Yes
22782636,Amelia,Wilson,Female,Mechanical,Automotive Engineering,Journalism,2.49,Harlingen,Yes,54,2023,No
36744544,Penelope,Kumar,Female,Arts,English Literature,Ethics,2.24,Edinburg,Yes,51,2023,No
50310427,Miguel,Singh,Male,Engineering,Chemical Engineering,Foreign Language,2.57,Harlingen,No,64,2023,Yes
35159592,Sophia,Lee,Female,Mechanical,Manufacturing Engineering,Health Science,2.94,Harlingen,No,82,2023,No
12623515,Emma,Garcia,Female,Medicine,Biomedical Sciences,Data Analytics,1.23,Harlingen,No,61,2023,No
81470236,Lucia,Patel,Female,Business,Management,Film Studies,2.16,Brownsville,No,60,2023,No
31531589,Ryan,Garcia,Male,Medicine,Biomedical Sciences,Creative Writing,3.0,Edinburg,Yes,73,2023,Yes
80342033,Camila,Lee,Female,Business,Entrepreneurship,Statistics,2.8,Brownsville,Yes,62,2023,No
69956053,Mia,Anderson,Female,Mechanical,Thermodynamics,Film Studies,3.28,Harlingen,No,87,2023,Yes
23464794,Eleanor,Patel,Female,Mechanical,Automotive Engineering,Public Relations,2.47,Brownsville,No,56,2023,No
83279385,Mason,Thompson,Male,Mechanical,Manufacturing Engineering,Entrepreneurship,2.52,Edinburg,No,78,2023,Yes
96394884,Mason,Sharma,Male,Civil,Transportation Engineering,Political Science,2.45,Brownsville,Yes,79,2023,No
73903140,Chloe,Ramirez,Female,Civil,Urban Planning,Sociology,3.06,Harlingen,No,90,2023,No
68707490,Mason,Jackson,Male,Engineering,Chemical Engineering,Mathematics,2.96,Brownsville,No,75,2023,No
21541697,Carlos,Allen,Male,Arts,English Literature,Data Analytics,3.96,Harlingen,Yes,89,2023,Yes
41430956,Carlos,Clark,Male,Computers,Artificial Intelligence,Cybersecurity,3.28,Brownsville,Yes,91,2023,No
50815211,Mia,Garcia,Female,Arts,English Literature,Cybersecurity,3.07,Edinburg,Yes,81,2023,Yes
84297729,Ana,King,Female,Mechanical,Automotive Engineering,Leadership Studies,2.78,Harlingen,Yes,63,2023,Yes
84426493,Samuel,Chen,Male,Computers,Data Science,Environmental Science,2.11,Edinburg,No,55,2023,No
96978834,Evelyn,Moore,Female,Computers,Cybersecurity,Cybersecurity,1.62,Harlingen,No,63,2023,No
26493701,Daniel,Hill,Male,Computers,Cybersecurity,Foreign Language,2.76,Edinburg,No,65,2023,Yes
18034820,Michael,Taylor,Male,Business,Finance,Leadership Studies,2.81,Harlingen,Yes,85,2023,No
95141721,Zoey,Brown,Female,Medicine,Biomedical Sciences,Entrepreneurship,3.7,Harlingen,No,95,2023,Yes
75975863,Kai,Gonzalez,Male,Computers,Information Technology,Spanish,3.86,Harlingen,No,99,2023,Yes
31558175,Ava,White,Female,Civil,Structural Engineering,Creative Writing,1.28,Edinburg,Yes,53,2023,No
84337598,Daniel,Choi,Male,Civil,Structural Engineering,Communication,2.55,Harlingen,Yes,82,2023,Yes
46183343,Diego,Wang,Male,Mechanical,HVAC Engineering,Ethics,2.52,Brownsville,Yes,59,2023,Yes
31846822,Charlotte,Walker,Female,Computers,Data Science,Statistics,2.3,Harlingen,No,78,2023,Yes
31946365,Lucia,Shah,Female,Engineering,Aerospace Engineering,Environmental Science,2.89,Brownsville,No,87,2023,Yes
91254150,Isabella,Patel,Female,Business,Management,Communication,3.18,Edinburg,Yes,84,2023,No
23704317,Mateo,Perez,Male,Engineering,Electrical Engineering,Project Management,2.1,Edinburg,No,70,2023,No
39974879,Sara,Wilson,Female,Medicine,Nursing,Health Science,1.3,Edinburg,No,51,2023,No
40776956,Samuel,Hernandez,Male,Medicine,Pharmacy,Data Analytics,3.83,Harlingen,Yes,92,2023,No
56728625,Ella,Kumar,Female,Business,Marketing,Public Relations,2.96,Brownsville,No,65,2023,Yes
76491003,Harper,Thompson,Female,Medicine,Public Health,Film Studies,2.04,Edinburg,Yes,69,2023,No
22531387,Michael,Young,Male,Medicine,Public Health,Entrepreneurship,2.81,Edinburg,No,87,2023,No
54969895,Carlos,King,Male,Mechanical,Robotics,Public Relations,3.99,Edinburg,No,77,2023,Yes
87586270,Nora,Scott,Female,Civil,Environmental Engineering,Project Management,2.73,Edinburg,No,60,2023,No
61548745,Charlotte,Williams,Female,Engineering,Biomedical Engineering,Spanish,3.42,Brownsville,No,66,2023,No
11728893,Madison,Flores,Female,Civil,Transportation Engineering,Data Analytics,2.97,Edinburg,Yes,71,2023,Yes
13095353,Zoey,Thompson,Female,Arts,English Literature,Mathematics,3.75,Harlingen,Yes,85,2023,Yes
96074345,Ella,Allen,Female,Civil,Geotechnical Engineering,Political Science,1.86,Edinburg,Yes,49,2023,No
71472522,Charlotte,Walker,Female,Engineering,Chemical Engineering,Ethics,2.58,Edinburg,Yes,65,2023,No
77083291,Mei,Brown,Female,Mechanical,Manufacturing Engineering,Health Science,2.92,Harlingen,No,77,2023,No
54993627,Scarlett,King,Female,Mechanical,Automotive Engineering,Communication,2.26,Harlingen,Yes,73,2023,No
34246135,Alexander,King,Male,Mechanical,Automotive Engineering,Communication,2.47,Brownsville,No,78,2023,No
65315844,Ryan,Smith,Male,Civil,Transportation Engineering,Ethics,1.72,Harlingen,Yes,57,2023,No
72959596,Arjun,Wilson,Male,Civil,Structural Engineering,Communication,3.02,Edinburg,Yes,79,2023,Yes
82457496,Sebastian,Jackson,Male,Business,Accounting,Data Analytics,2.72,Brownsville,Yes,72,2023,Yes
78462214,Zoey,Perez,Female,Civil,Geotechnical Engineering,Health Science,2.01,Brownsville,Yes,73,2023,No
11710980,Daniel,Anderson,Male,Business,Management,Health Science,2.04,Harlingen,Yes,58,2023,No
41358789,Jack,Gonzalez,Male,Business,Economics,Project Management,2.66,Edinburg,No,55,2023,Yes
87757110,Lily,Flores,Female,Civil,Geotechnical Engineering,Ethics,1.93,Harlingen,No,66,2023,No
62713206,Fatima,White,Female,Arts,Fine Arts,Mathematics,2.19,Harlingen,No,56,2023,No
58633406,Diego,Patel,Male,Arts,English Literature,Project Management,2.36,Harlingen,Yes,67,2023,No
62738526,Mateo,Lewis,Male,Business,Marketing,Entrepreneurship,3.55,Brownsville,Yes,84,2023,Yes
16544244,Luis,Park,Male,Engineering,Industrial Engineering,Health Science,2.78,Edinburg,No,76,2023,No
94722206,Marcus,Young,Male,Arts,History,Public Relations,2.26,Harlingen,No,49,2023,No
28013504,Wei,Martin,Male,Arts,Philosophy,Spanish,3.69,Brownsville,Yes,74,2023,No
92136377,Oliver,Sanchez,Male,Mechanical,HVAC Engineering,Film Studies,2.58,Harlingen,Yes,73,2023,Yes
89292529,Mason,Brown,Male,Medicine,Public Health,Data Analytics,2.37,Harlingen,Yes,52,2023,No
97731240,Carlos,Taylor,Male,Medicine,Pharmacy,Cybersecurity,2.23,Edinburg,Yes,73,2023,No
92993810,Oliver,Sanchez,Male,Engineering,Aerospace Engineering,Leadership Studies,2.38,Harlingen,No,53,2023,No
45209977,Aiden,Nguyen,Male,Engineering,Chemical Engineering,Health Science,3.46,Harlingen,No,74,2023,Yes
85409121,Valentina,Hernandez,Female,Arts,Theater,Entrepreneurship,3.4,Edinburg,Yes,84,2023,Yes
26910667,Alexander,Harris,Male,Business,Entrepreneurship,Environmental Science,3.39,Brownsville,No,89,2023,Yes
79070745,Hannah,Williams,Female,Medicine,Pharmacy,Statistics,1.51,Harlingen,No,55,2023,No
79310941,James,Sanchez,Male,Arts,Fine Arts,Entrepreneurship,2.86,Edinburg,Yes,67,2023,No
55067953,Alexander,Flores,Male,Mechanical,Robotics,Data Analytics,1.71,Edinburg,Yes,46,2023,No
11764646,Ethan,Thompson,Male,Medicine,Nursing,Ethics,2.87,Edinburg,No,74,2023,Yes
15927928,Mason,Anderson,Male,Arts,Music,Mathematics,2.96,Harlingen,Yes,59,2023,No
40271477,Valentina,Hernandez,Female,Civil,Transportation Engineering,Cybersecurity,2.57,Harlingen,No,70,2023,Yes
10474497,Carlos,Young,Male,Business,Accounting,Project Management,2.32,Harlingen,Yes,52,2023,No
48263582,Fatima,Martin,Female,Mechanical,Thermodynamics,Ethics,1.2,Harlingen,No,63,2023,No
86819362,Mateo,Kim,Male,Computers,Computer Science,Spanish,2.56,Harlingen,Yes,59,2023,Yes
44037632,James,White,Male,Medicine,Public Health,Journalism,3.64,Brownsville,No,82,2023,Yes
80960514,Amelia,Torres,Female,Medicine,Public Health,Health Science,2.69,Harlingen,Yes,75,2023,No
41385806,Benjamin,Thompson,Male,Civil,Structural Engineering,Public Relations,3.07,Edinburg,Yes,62,2023,Yes
42301021,Isabella,Kim,Female,Business,Management,Cybersecurity,2.52,Harlingen,No,76,2023,Yes
40776949,Michael,Martinez,Male,Civil,Geotechnical Engineering,Project Management,1.58,Edinburg,No,38,2023,No
75120537,Sebastian,Nguyen,Male,Computers,Data Science,Journalism,2.81,Edinburg,No,83,2023,Yes
89933836,Grace,Lee,Female,Medicine,Nursing,Film Studies,2.01,Harlingen,No,59,2023,No
84506230,Lily,Wright,Female,Computers,Information Technology,Psychology,2.1,Harlingen,No,59,2023,No
24871935,Jordan,Ramirez,Male,Computers,Information Technology,Environmental Science,3.44,Brownsville,No,69,2023,Yes
95881374,Lucas,Kim,Male,Medicine,Nursing,Ethics,2.58,Edinburg,Yes,56,2023,No
79349762,Owen,Thompson,Male,Business,Economics,Statistics,2.29,Harlingen,Yes,58,2023,No
90827332,Aiden,Sharma,Male,Arts,Music,Psychology,3.94,Harlingen,Yes,77,2023,Yes
28289637,Henry,Shah,Male,Arts,History,Cybersecurity,3.67,Brownsville,Yes,90,2023,Yes
82879244,Miguel,Brown,Male,Arts,Graphic Design,Political Science,2.76,Edinburg,No,57,2023,No
82326811,Abigail,Shah,Female,Medicine,Public Health,Film Studies,1.77,Brownsville,No,67,2023,No
53485777,Emma,Young,Female,Business,Marketing,Cybersecurity,2.33,Brownsville,Yes,69,2023,No
81275132,Victoria,Sanchez,Female,Arts,Music,Public Relations,1.85,Brownsville,Yes,65,2023,No
48021242,Mason,Scott,Male,Engineering,Aerospace Engineering,Public Relations,2.27,Harlingen,Yes,67,2023,No
63508568,Olivia,White,Female,Arts,Fine Arts,Environmental Science,1.68,Brownsville,No,59,2023,No
68623936,Michael,Scott,Male,Arts,Philosophy,Public Relations,2.39,Edinburg,Yes,54,2023,No
98066543,Camila,Anderson,Female,Engineering,Industrial Engineering,Sociology,2.06,Harlingen,No,55,2023,No
77701074,Mateo,Sharma,Male,Civil,Transportation Engineering,Project Management,2.55,Edinburg,No,72,2023,Yes
29931116,Sebastian,Sharma,Male,Business,Human Resources,Film Studies,3.9,Edinburg,No,77,2023,Yes
64200152,Emily,Wilson,Female,Arts,Graphic Design,Health Science,2.71,Brownsville,Yes,55,2023,No
96602437,Priya,Davis,Female,Engineering,Electrical Engineering,Entrepreneurship,3.12,Edinburg,Yes,90,2023,No
55348444,Abigail,Flores,Female,Civil,Urban Planning,Mathematics,2.62,Edinburg,No,62,2023,No
79364835,Elizabeth,Lopez,Female,Business,Finance,Ethics,2.27,Harlingen,No,61,2023,No
77876317,Liam,Thompson,Male,Mechanical,Automotive Engineering,Psychology,3.79,Edinburg,No,88,2023,Yes
27175634,Noah,Lee,Male,Computers,Data Science,Entrepreneurship,2.89,Harlingen,Yes,84,2023,No
38320771,Aiden,Wright,Male,Civil,Transportation Engineering,Entrepreneurship,2.26,Harlingen,No,62,2023,No
63448728,Lucas,Jones,Male,Civil,Geotechnical Engineering,Sociology,3.81,Edinburg,Yes,88,2023,Yes
14370445,Logan,Walker,Male,Civil,Structural Engineering,Entrepreneurship,3.92,Edinburg,Yes,100,2023,Yes
36890746,Sophia,Garcia,Female,Business,Management,Data Analytics,1.91,Brownsville,Yes,71,2023,No
61794857,Wei,Thomas,Male,Mechanical,Thermodynamics,Psychology,3.43,Harlingen,Yes,71,2023,Yes
52198757,Samuel,White,Male,Computers,Computer Science,Psychology,3.88,Edinburg,No,97,2023,Yes
80960384,Charlotte,Robinson,Female,Computers,Artificial Intelligence,Spanish,2.85,Brownsville,Yes,82,2023,Yes
29411087,William,Wright,Male,Business,Economics,Health Science,3.71,Edinburg,Yes,80,2023,Yes
71853661,Alexander,Williams,Male,Medicine,Nursing,Mathematics,1.14,Harlingen,No,40,2023,No
42540324,Emily,King,Female,Engineering,Electrical Engineering,Data Analytics,2.19,Harlingen,Yes,60,2023,No
36289025,Lucas,Ramirez,Male,Business,Economics,Ethics,2.77,Brownsville,No,67,2023,No
43134845,Mia,King,Female,Computers,Data Science,Psychology,2.13,Brownsville,No,57,2023,No
35188329,Noah,Wang,Male,Mechanical,Thermodynamics,Foreign Language,2.96,Brownsville,Yes,76,2023,No
18274875,Nathan,Sanchez,Male,Civil,Transportation Engineering,Entrepreneurship,3.55,Brownsville,Yes,72,2023,Yes
79393370,Ella,Torres,Female,Medicine,Pre-Medicine,Statistics,1.62,Edinburg,Yes,49,2023,No
